[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	300	
Set up model	
Got params and grads	
Starting Validation accuracy	0.028435299830056	
L1 norm of params:	1078238.6548069	
Epoch 1 Validation accuracy:	0.4624150279194	
L1 norm of params:	14608967.069324	
Epoch 2 Validation accuracy:	0.57336428744841	
L1 norm of params:	23830514.038917	
Epoch 3 Validation accuracy:	0.58553350327749	
L1 norm of params:	30311236.943101	
Epoch 4 Validation accuracy:	0.53137138868657	
L1 norm of params:	34942333.700597	
Epoch 5 Validation accuracy:	0.56961641175042	
L1 norm of params:	42049630.56531	
Epoch 6 Validation accuracy:	0.54640082544307	
L1 norm of params:	46889170.374059	
Epoch 7 Validation accuracy:	0.59355274338432	
L1 norm of params:	51552798.967209	
Epoch 8 Validation accuracy:	0.59598810390872	
L1 norm of params:	56528507.971247	
Epoch 9 Validation accuracy:	0.59226298858946	
L1 norm of params:	58454779.794418	
Epoch 10 Validation accuracy:	0.5918001942219	
L1 norm of params:	62963970.050161	
Epoch 11 Validation accuracy:	0.60104090798738	
L1 norm of params:	65370339.777475	
Epoch 12 Validation accuracy:	0.60772487254188	
L1 norm of params:	67882736.378541	
Epoch 13 Validation accuracy:	0.59101116775916	
L1 norm of params:	69732248.75786	
Epoch 14 Validation accuracy:	0.57727148579752	
L1 norm of params:	71251231.817224	
Epoch 15 Validation accuracy:	0.59626881524642	
L1 norm of params:	74320266.595316	
Epoch 16 Validation accuracy:	0.6245827263899	
L1 norm of params:	76726357.971227	
Epoch 17 Validation accuracy:	0.63466557416849	
L1 norm of params:	79613494.104451	
Epoch 18 Validation accuracy:	0.60675376304928	
L1 norm of params:	81183020.843091	
Epoch 19 Validation accuracy:	0.62404406409323	
L1 norm of params:	84402018.872585	
Epoch 20 Validation accuracy:	0.58977452051469	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	50	
0.58977452051469	
