[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.010439427045399	
L1 norm of params:	1075758.5309428	
Epoch 1 Validation accuracy:	0.51952840495266	
L1 norm of params:	1257844.3965906	
Epoch 2 Validation accuracy:	0.48797493323622	
L1 norm of params:	1350159.8538538	
Epoch 3 Validation accuracy:	0.54913207089099	
L1 norm of params:	1428962.8233732	
Epoch 4 Validation accuracy:	0.52163753338189	
L1 norm of params:	1504932.5836569	
Epoch 5 Validation accuracy:	0.43739378489925	
L1 norm of params:	1562836.4248836	
Epoch 6 Validation accuracy:	0.55938941490653	
L1 norm of params:	1623864.6220599	
Epoch 7 Validation accuracy:	0.51980911629036	
L1 norm of params:	1690596.7764807	
Epoch 8 Validation accuracy:	0.55223506919155	
L1 norm of params:	1759636.0666177	
Epoch 9 Validation accuracy:	0.53460336246662	
L1 norm of params:	1841222.2878479	
Epoch 10 Validation accuracy:	0.54961003884438	
L1 norm of params:	1913613.060086	
Epoch 11 Validation accuracy:	0.59153465647002	
L1 norm of params:	1974382.0271749	
Epoch 12 Validation accuracy:	0.56627822286963	
L1 norm of params:	2043720.0683211	
Epoch 13 Validation accuracy:	0.55798585821801	
L1 norm of params:	2127329.3204007	
Epoch 14 Validation accuracy:	0.54376062151008	
L1 norm of params:	2204498.9635619	
Epoch 15 Validation accuracy:	0.52533988832241	
L1 norm of params:	2281572.7128821	
Epoch 16 Validation accuracy:	0.54731124059238	
L1 norm of params:	2350936.7480615	
Epoch 17 Validation accuracy:	0.54912448409808	
L1 norm of params:	2420103.6957816	
Epoch 18 Validation accuracy:	0.58293882010197	
L1 norm of params:	2480008.6052534	
Epoch 19 Validation accuracy:	0.56721139839767	
L1 norm of params:	2551969.0069907	
Epoch 20 Validation accuracy:	0.57721837824715	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
0.57721837824715	
