[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.013512078174314	
L1 norm of params:	1075605.8789925	
Epoch 1 Validation accuracy:	0.56051226025734	
L1 norm of params:	1075699.5564623	
Epoch 2 Validation accuracy:	0.64297311240592	
L1 norm of params:	1075748.9403916	
Epoch 3 Validation accuracy:	0.68160506190823	
L1 norm of params:	1075781.0428439	
Epoch 4 Validation accuracy:	0.69571649672251	
L1 norm of params:	1075804.7855791	
Epoch 5 Validation accuracy:	0.70431991988347	
L1 norm of params:	1075823.4521497	
Epoch 6 Validation accuracy:	0.71522214129643	
L1 norm of params:	1075839.0019097	
Epoch 7 Validation accuracy:	0.73272487254188	
L1 norm of params:	1075856.5474564	
Epoch 8 Validation accuracy:	0.75151735858218	
L1 norm of params:	1075874.1921482	
Epoch 9 Validation accuracy:	0.75966557416849	
L1 norm of params:	1075889.2819378	
Epoch 10 Validation accuracy:	0.76650127458121	
L1 norm of params:	1075904.5189746	
Epoch 11 Validation accuracy:	0.77187272396213	
L1 norm of params:	1075919.919892	
Epoch 12 Validation accuracy:	0.77691794124788	
L1 norm of params:	1075933.5746191	
Epoch 13 Validation accuracy:	0.77939882252974	
L1 norm of params:	1075945.889239	
Epoch 14 Validation accuracy:	0.78301013595533	
L1 norm of params:	1075957.4707527	
Epoch 15 Validation accuracy:	0.78512685117747	
L1 norm of params:	1075968.5519257	
Epoch 16 Validation accuracy:	0.78711459092013	
L1 norm of params:	1075979.2627461	
Epoch 17 Validation accuracy:	0.78895818159748	
L1 norm of params:	1075989.6015064	
Epoch 18 Validation accuracy:	0.79013413449866	
L1 norm of params:	1075999.4382928	
Epoch 19 Validation accuracy:	0.79187909686817	
L1 norm of params:	1076009.1199497	
Epoch 20 Validation accuracy:	0.79339645545035	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.79339645545035	
