[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.036568341830541	
L1 norm of params:	1075599.4226092	
Epoch 1 Validation accuracy:	0.7638534838553	
L1 norm of params:	1076145.6902339	
Epoch 2 Validation accuracy:	0.7861207210488	
L1 norm of params:	1076307.573447	
Epoch 3 Validation accuracy:	0.79673464433115	
L1 norm of params:	1076413.1749499	
Epoch 4 Validation accuracy:	0.80081633891721	
L1 norm of params:	1076493.6010046	
Epoch 5 Validation accuracy:	0.8026144088371	
L1 norm of params:	1076570.572439	
Epoch 6 Validation accuracy:	0.80168882010197	
L1 norm of params:	1076640.5293551	
Epoch 7 Validation accuracy:	0.80377518815246	
L1 norm of params:	1076700.5171748	
Epoch 8 Validation accuracy:	0.80578568827385	
L1 norm of params:	1076759.0121415	
Epoch 9 Validation accuracy:	0.81065640932265	
L1 norm of params:	1076808.0728101	
Epoch 10 Validation accuracy:	0.81312211701869	
L1 norm of params:	1076864.8638816	
Epoch 11 Validation accuracy:	0.81463188880796	
L1 norm of params:	1076923.1293466	
Epoch 12 Validation accuracy:	0.81647547948531	
L1 norm of params:	1076985.1200659	
Epoch 13 Validation accuracy:	0.81775006069434	
L1 norm of params:	1077044.8491185	
Epoch 14 Validation accuracy:	0.8186225418791	
L1 norm of params:	1077100.1868579	
Epoch 15 Validation accuracy:	0.82381949502306	
L1 norm of params:	1077170.6594532	
Epoch 16 Validation accuracy:	0.82122481184754	
L1 norm of params:	1077224.8419692	
Epoch 17 Validation accuracy:	0.81816733430444	
L1 norm of params:	1077289.0433379	
Epoch 18 Validation accuracy:	0.82422918184025	
L1 norm of params:	1077341.2722664	
Epoch 19 Validation accuracy:	0.82713492352513	
L1 norm of params:	1077397.0416472	
Epoch 20 Validation accuracy:	0.82354637047827	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.82354637047827	
