[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.003133345472202	
L1 norm of params:	1076004.004299	
Epoch 1 Validation accuracy:	0.82437333090556	
L1 norm of params:	1076514.3208444	
Epoch 2 Validation accuracy:	0.85507708181597	
L1 norm of params:	1076700.7439167	
Epoch 3 Validation accuracy:	0.86988650157805	
L1 norm of params:	1076822.2071271	
Epoch 4 Validation accuracy:	0.8803562757951	
L1 norm of params:	1076914.843718	
Epoch 5 Validation accuracy:	0.88681263656227	
L1 norm of params:	1076991.4903692	
Epoch 6 Validation accuracy:	0.89206269725662	
L1 norm of params:	1077057.073167	
Epoch 7 Validation accuracy:	0.89596989560573	
L1 norm of params:	1077114.3545537	
Epoch 8 Validation accuracy:	0.89857216557417	
L1 norm of params:	1077164.8226866	
Epoch 9 Validation accuracy:	0.90081026948288	
L1 norm of params:	1077210.2964193	
Epoch 10 Validation accuracy:	0.90278283563972	
L1 norm of params:	1077251.7382982	
Epoch 11 Validation accuracy:	0.90456573197378	
L1 norm of params:	1077289.8593006	
Epoch 12 Validation accuracy:	0.90621206603545	
L1 norm of params:	1077325.6565955	
Epoch 13 Validation accuracy:	0.9077142510318	
L1 norm of params:	1077358.6036204	
Epoch 14 Validation accuracy:	0.90914056809905	
L1 norm of params:	1077389.4800123	
Epoch 15 Validation accuracy:	0.91034686817189	
L1 norm of params:	1077418.2292129	
Epoch 16 Validation accuracy:	0.91139384559359	
L1 norm of params:	1077445.2577467	
Epoch 17 Validation accuracy:	0.91225873998543	
L1 norm of params:	1077471.1235736	
Epoch 18 Validation accuracy:	0.91322226268512	
L1 norm of params:	1077496.079494	
Epoch 19 Validation accuracy:	0.91407198349114	
L1 norm of params:	1077520.1397391	
Epoch 20 Validation accuracy:	0.91484583636805	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
0.91484583636805	
