[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	300	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	300	
Set up model	
Got params and grads	
Starting Validation accuracy	0.030885833940277	
L1 norm of params:	1078242.811765	
Epoch 1 Validation accuracy:	0.22007768875941	
L1 norm of params:	11776552.618707	
Epoch 2 Validation accuracy:	0.16517965525613	
L1 norm of params:	15318404.115212	
Epoch 3 Validation accuracy:	0.22688304200049	
L1 norm of params:	17129303.32504	
Epoch 4 Validation accuracy:	0.14363316338917	
L1 norm of params:	18486347.538426	
Epoch 5 Validation accuracy:	0.13609189123574	
L1 norm of params:	19449046.650403	
Epoch 6 Validation accuracy:	0.21004036173829	
L1 norm of params:	19976566.737838	
Epoch 7 Validation accuracy:	0.24805778101481	
L1 norm of params:	20431210.687125	
Epoch 8 Validation accuracy:	0.23151857246905	
L1 norm of params:	20900731.760667	
Epoch 9 Validation accuracy:	0.16102209274096	
L1 norm of params:	21367732.92541	
Epoch 10 Validation accuracy:	0.15982337946103	
L1 norm of params:	21709139.560013	
Epoch 11 Validation accuracy:	0.21040452779801	
L1 norm of params:	21934618.426819	
Epoch 12 Validation accuracy:	0.25201050012139	
L1 norm of params:	22329111.702941	
Epoch 13 Validation accuracy:	0.15538510560816	
L1 norm of params:	22513185.286386	
Epoch 14 Validation accuracy:	0.16778951201748	
L1 norm of params:	22628910.042908	
Epoch 15 Validation accuracy:	0.19171825685846	
L1 norm of params:	22846693.206314	
Epoch 16 Validation accuracy:	0.21456967710609	
L1 norm of params:	22968250.79356	
Epoch 17 Validation accuracy:	0.21520696771061	
L1 norm of params:	23156738.931456	
Epoch 18 Validation accuracy:	0.2630872177713	
L1 norm of params:	23267830.884533	
Epoch 19 Validation accuracy:	0.25514384559359	
L1 norm of params:	23298215.608481	
Epoch 20 Validation accuracy:	0.18079327506676	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	300	Embedding size:	50	
0.18079327506676	
