[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	300	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	300	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0065246419033746	
L1 norm of params:	1078245.9574295	
Epoch 1 Validation accuracy:	0.17168912357368	
L1 norm of params:	4934636.4771895	
Epoch 2 Validation accuracy:	0.246934935664	
L1 norm of params:	6197488.9809438	
Epoch 3 Validation accuracy:	0.2420642146152	
L1 norm of params:	6952133.3950072	
Epoch 4 Validation accuracy:	0.2882829570284	
L1 norm of params:	7590540.7287062	
Epoch 5 Validation accuracy:	0.32872815003642	
L1 norm of params:	8049916.4376325	
Epoch 6 Validation accuracy:	0.23140477057538	
L1 norm of params:	8458762.8073526	
Epoch 7 Validation accuracy:	0.16420095897062	
L1 norm of params:	8871697.1092214	
Epoch 8 Validation accuracy:	0.33975176013596	
L1 norm of params:	9163671.5792551	
Epoch 9 Validation accuracy:	0.30294064093227	
L1 norm of params:	9420467.3551367	
Epoch 10 Validation accuracy:	0.36712490895849	
L1 norm of params:	9641841.6644985	
Epoch 11 Validation accuracy:	0.250766266084	
L1 norm of params:	9822826.2044456	
Epoch 12 Validation accuracy:	0.31828113619811	
L1 norm of params:	9976401.9071577	
Epoch 13 Validation accuracy:	0.34559359067735	
L1 norm of params:	10149616.670142	
Epoch 14 Validation accuracy:	0.3851587157077	
L1 norm of params:	10298680.766413	
Epoch 15 Validation accuracy:	0.42651432386502	
L1 norm of params:	10428926.966734	
Epoch 16 Validation accuracy:	0.33483551832969	
L1 norm of params:	10535764.111128	
Epoch 17 Validation accuracy:	0.35049465889779	
L1 norm of params:	10638125.039926	
Epoch 18 Validation accuracy:	0.31341041514931	
L1 norm of params:	10754715.136963	
Epoch 19 Validation accuracy:	0.35316521000243	
L1 norm of params:	10875811.197449	
Epoch 20 Validation accuracy:	0.33418305413935	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	300	Embedding size:	50	
0.33418305413935	
