[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.010492534595776	
L1 norm of params:	1075593.4755486	
Epoch 1 Validation accuracy:	0.37102452051469	
L1 norm of params:	1122691.3163761	
Epoch 2 Validation accuracy:	0.50235949259529	
L1 norm of params:	1148657.3472242	
Epoch 3 Validation accuracy:	0.45196042728818	
L1 norm of params:	1166000.4760842	
Epoch 4 Validation accuracy:	0.45890992959456	
L1 norm of params:	1182169.7301459	
Epoch 5 Validation accuracy:	0.46156530711338	
L1 norm of params:	1197897.2848257	
Epoch 6 Validation accuracy:	0.51468044428259	
L1 norm of params:	1212237.4268961	
Epoch 7 Validation accuracy:	0.52395909201262	
L1 norm of params:	1224023.9913607	
Epoch 8 Validation accuracy:	0.5395347778587	
L1 norm of params:	1235976.4893521	
Epoch 9 Validation accuracy:	0.49957513959699	
L1 norm of params:	1246933.2185191	
Epoch 10 Validation accuracy:	0.5451717649915	
L1 norm of params:	1259771.6705572	
Epoch 11 Validation accuracy:	0.42809996358339	
L1 norm of params:	1274244.1213602	
Epoch 12 Validation accuracy:	0.54055140810876	
L1 norm of params:	1284114.236353	
Epoch 13 Validation accuracy:	0.53892024763292	
L1 norm of params:	1295079.9628602	
Epoch 14 Validation accuracy:	0.55028526341345	
L1 norm of params:	1306388.1928964	
Epoch 15 Validation accuracy:	0.54705328963341	
L1 norm of params:	1318995.8038554	
Epoch 16 Validation accuracy:	0.47463735129886	
L1 norm of params:	1333818.279937	
Epoch 17 Validation accuracy:	0.51713097839281	
L1 norm of params:	1346713.154751	
Epoch 18 Validation accuracy:	0.47317310026706	
L1 norm of params:	1359131.0926789	
Epoch 19 Validation accuracy:	0.56043639232824	
L1 norm of params:	1372869.9672655	
Epoch 20 Validation accuracy:	0.57508648943918	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.57508648943918	
