[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_5.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	20	
Imported all data	
Making neural network model 2	
50	5	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0037630492838067	
L1 norm of params:	1077821.9779157	
Epoch 1 Validation accuracy:	0.90784322651129	
L1 norm of params:	1081373.2337907	
Epoch 2 Validation accuracy:	0.92132495751396	
L1 norm of params:	1082545.6162603	
Epoch 3 Validation accuracy:	0.92718954843409	
L1 norm of params:	1083406.3210105	
Epoch 4 Validation accuracy:	0.93146849963583	
L1 norm of params:	1084121.9042465	
Epoch 5 Validation accuracy:	0.93120296188395	
L1 norm of params:	1084745.8225178	
Epoch 6 Validation accuracy:	0.93112709395484	
L1 norm of params:	1085298.1899596	
Epoch 7 Validation accuracy:	0.93331967710609	
L1 norm of params:	1085803.0881055	
Epoch 8 Validation accuracy:	0.93210579024035	
L1 norm of params:	1086265.4445164	
Epoch 9 Validation accuracy:	0.93240167516387	
L1 norm of params:	1086698.702181	
Epoch 10 Validation accuracy:	0.93275066763778	
L1 norm of params:	1087103.2029703	
Epoch 11 Validation accuracy:	0.93205268268997	
L1 norm of params:	1087485.4051739	
Epoch 12 Validation accuracy:	0.93414663753338	
L1 norm of params:	1087855.4362975	
Epoch 13 Validation accuracy:	0.93482186210245	
L1 norm of params:	1088203.9875409	
Epoch 14 Validation accuracy:	0.93553502063608	
L1 norm of params:	1088545.4983637	
Epoch 15 Validation accuracy:	0.93600540179655	
L1 norm of params:	1088875.7887873	
Epoch 16 Validation accuracy:	0.9362481791697	
L1 norm of params:	1089192.593508	
Epoch 17 Validation accuracy:	0.93674132070891	
L1 norm of params:	1089504.1771186	
Epoch 18 Validation accuracy:	0.93627852634135	
L1 norm of params:	1089800.0448223	
Epoch 19 Validation accuracy:	0.9355501942219	
L1 norm of params:	1090089.9034843	
Epoch 20 Validation accuracy:	0.93567916970138	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_5.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
0.93567916970138	
