[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.02131130128672	
L1 norm of params:	1075753.1415641	
Epoch 1 Validation accuracy:	0.68563364894392	
L1 norm of params:	1075931.6635645	
Epoch 2 Validation accuracy:	0.76499908958485	
L1 norm of params:	1076027.5526269	
Epoch 3 Validation accuracy:	0.79369992716679	
L1 norm of params:	1076089.9826028	
Epoch 4 Validation accuracy:	0.80954873755766	
L1 norm of params:	1076137.2366629	
Epoch 5 Validation accuracy:	0.82013231366837	
L1 norm of params:	1076176.1652566	
Epoch 6 Validation accuracy:	0.82700594804564	
L1 norm of params:	1076209.9615627	
Epoch 7 Validation accuracy:	0.83248361252731	
L1 norm of params:	1076239.4419556	
Epoch 8 Validation accuracy:	0.83687636562272	
L1 norm of params:	1076265.5465827	
Epoch 9 Validation accuracy:	0.84085184510804	
L1 norm of params:	1076289.1571525	
Epoch 10 Validation accuracy:	0.84420520757465	
L1 norm of params:	1076310.7961263	
Epoch 11 Validation accuracy:	0.84748270211216	
L1 norm of params:	1076330.9186599	
Epoch 12 Validation accuracy:	0.85025188152464	
L1 norm of params:	1076349.6461185	
Epoch 13 Validation accuracy:	0.85249757222627	
L1 norm of params:	1076367.3116721	
Epoch 14 Validation accuracy:	0.85454600631221	
L1 norm of params:	1076383.8815233	
Epoch 15 Validation accuracy:	0.85613164603059	
L1 norm of params:	1076399.4119579	
Epoch 16 Validation accuracy:	0.85790695557174	
L1 norm of params:	1076414.005774	
Epoch 17 Validation accuracy:	0.85959122359796	
L1 norm of params:	1076427.7203615	
Epoch 18 Validation accuracy:	0.86117686331634	
L1 norm of params:	1076440.6013729	
Epoch 19 Validation accuracy:	0.86255007283321	
L1 norm of params:	1076452.7598411	
Epoch 20 Validation accuracy:	0.86367291818403	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
0.86367291818403	
