[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.027570405438213	
L1 norm of params:	1075763.8756066	
Epoch 1 Validation accuracy:	0.80204539936878	
L1 norm of params:	1076135.5506847	
Epoch 2 Validation accuracy:	0.82750667637776	
L1 norm of params:	1076262.8330409	
Epoch 3 Validation accuracy:	0.84275613012867	
L1 norm of params:	1076345.0448274	
Epoch 4 Validation accuracy:	0.8522396212673	
L1 norm of params:	1076406.2881963	
Epoch 5 Validation accuracy:	0.85740622723962	
L1 norm of params:	1076455.3341293	
Epoch 6 Validation accuracy:	0.86168517844137	
L1 norm of params:	1076497.0825786	
Epoch 7 Validation accuracy:	0.86544064093227	
L1 norm of params:	1076533.7963638	
Epoch 8 Validation accuracy:	0.86855122602573	
L1 norm of params:	1076566.5071027	
Epoch 9 Validation accuracy:	0.87097899975722	
L1 norm of params:	1076596.7621411	
Epoch 10 Validation accuracy:	0.873467467832	
L1 norm of params:	1076624.7165218	
Epoch 11 Validation accuracy:	0.87488619810634	
L1 norm of params:	1076650.8739548	
Epoch 12 Validation accuracy:	0.87642631706725	
L1 norm of params:	1076676.0496199	
Epoch 13 Validation accuracy:	0.87774641903375	
L1 norm of params:	1076699.9689829	
Epoch 14 Validation accuracy:	0.87921825685846	
L1 norm of params:	1076723.0939198	
Epoch 15 Validation accuracy:	0.88018177955815	
L1 norm of params:	1076744.8084964	
Epoch 16 Validation accuracy:	0.8809859796067	
L1 norm of params:	1076765.199512	
Epoch 17 Validation accuracy:	0.88204813061423	
L1 norm of params:	1076784.4977746	
Epoch 18 Validation accuracy:	0.88297371934936	
L1 norm of params:	1076802.9502179	
Epoch 19 Validation accuracy:	0.88430899490168	
L1 norm of params:	1076820.8746055	
Epoch 20 Validation accuracy:	0.885302864773	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
0.885302864773	
