[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.015241866958	
L1 norm of params:	1075599.0353046	
Epoch 1 Validation accuracy:	0.69312940033989	
L1 norm of params:	1082204.97884	
Epoch 2 Validation accuracy:	0.70625455207575	
L1 norm of params:	1086054.5753461	
Epoch 3 Validation accuracy:	0.71359098082059	
L1 norm of params:	1089623.0883868	
Epoch 4 Validation accuracy:	0.70963826171401	
L1 norm of params:	1093205.7871594	
Epoch 5 Validation accuracy:	0.70912235979607	
L1 norm of params:	1096509.0693911	
Epoch 6 Validation accuracy:	0.71395514688031	
L1 norm of params:	1099734.0587862	
Epoch 7 Validation accuracy:	0.710745933479	
L1 norm of params:	1102919.2019695	
Epoch 8 Validation accuracy:	0.7181202961884	
L1 norm of params:	1106143.4941516	
Epoch 9 Validation accuracy:	0.71967558873513	
L1 norm of params:	1109394.6423099	
Epoch 10 Validation accuracy:	0.71041970138383	
L1 norm of params:	1112108.9245549	
Epoch 11 Validation accuracy:	0.71636016023307	
L1 norm of params:	1115163.2280655	
Epoch 12 Validation accuracy:	0.71352269968439	
L1 norm of params:	1117894.8876514	
Epoch 13 Validation accuracy:	0.71395514688031	
L1 norm of params:	1120918.0019581	
Epoch 14 Validation accuracy:	0.71573804321437	
L1 norm of params:	1123862.5448825	
Epoch 15 Validation accuracy:	0.70556415392085	
L1 norm of params:	1126688.9343058	
Epoch 16 Validation accuracy:	0.71526007526099	
L1 norm of params:	1129502.124869	
Epoch 17 Validation accuracy:	0.71173980335033	
L1 norm of params:	1132449.3206799	
Epoch 18 Validation accuracy:	0.70928926924011	
L1 norm of params:	1135108.5535098	
Epoch 19 Validation accuracy:	0.71472899975722	
L1 norm of params:	1137597.9475107	
Epoch 20 Validation accuracy:	0.71412964311726	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.71412964311726	
