[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.015704661325564	
L1 norm of params:	1075758.1841008	
Epoch 1 Validation accuracy:	0.14980122602573	
L1 norm of params:	9717289.4641781	
Epoch 2 Validation accuracy:	0.3411022092741	
L1 norm of params:	17165061.345613	
Epoch 3 Validation accuracy:	0.26516599902889	
L1 norm of params:	22478359.189346	
Epoch 4 Validation accuracy:	0.35244446467589	
L1 norm of params:	28759392.125997	
Epoch 5 Validation accuracy:	0.23841496722505	
L1 norm of params:	36231069.896231	
Epoch 6 Validation accuracy:	0.32894816703083	
L1 norm of params:	42451115.900765	
Epoch 7 Validation accuracy:	0.26665301043943	
L1 norm of params:	48283128.397994	
Epoch 8 Validation accuracy:	0.28532410779315	
L1 norm of params:	54716408.088007	
Epoch 9 Validation accuracy:	0.29714433114834	
L1 norm of params:	61288888.673543	
Epoch 10 Validation accuracy:	0.35390112891479	
L1 norm of params:	67644363.742048	
Epoch 11 Validation accuracy:	0.3454873755766	
L1 norm of params:	73493470.839088	
Epoch 12 Validation accuracy:	0.36089615197864	
L1 norm of params:	80178868.880576	
Epoch 13 Validation accuracy:	0.28372329448895	
L1 norm of params:	86930469.391772	
Epoch 14 Validation accuracy:	0.41027100024278	
L1 norm of params:	93463005.569805	
Epoch 15 Validation accuracy:	0.34035870356883	
L1 norm of params:	100380928.21888	
Epoch 16 Validation accuracy:	0.32630037630493	
L1 norm of params:	106619149.5181	
Epoch 17 Validation accuracy:	0.34728544549648	
L1 norm of params:	113192077.56134	
Epoch 18 Validation accuracy:	0.38445314396698	
L1 norm of params:	119980805.05534	
Epoch 19 Validation accuracy:	0.27586337703326	
L1 norm of params:	126926755.61562	
Epoch 20 Validation accuracy:	0.35123057781015	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
0.35123057781015	
