[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.014695617868415	
L1 norm of params:	1076005.3344513	
Epoch 1 Validation accuracy:	0.28650764748725	
L1 norm of params:	1314429.6936511	
Epoch 2 Validation accuracy:	0.23802045399369	
L1 norm of params:	1354612.2574613	
Epoch 3 Validation accuracy:	0.4083363680505	
L1 norm of params:	1374807.3129443	
Epoch 4 Validation accuracy:	0.46890173585822	
L1 norm of params:	1389754.8981661	
Epoch 5 Validation accuracy:	0.50990076474873	
L1 norm of params:	1402820.2740995	
Epoch 6 Validation accuracy:	0.47121570769604	
L1 norm of params:	1412583.1403248	
Epoch 7 Validation accuracy:	0.41926134984219	
L1 norm of params:	1423201.9111941	
Epoch 8 Validation accuracy:	0.51973324836125	
L1 norm of params:	1430662.8891199	
Epoch 9 Validation accuracy:	0.54571042728818	
L1 norm of params:	1438632.6964548	
Epoch 10 Validation accuracy:	0.55876729788784	
L1 norm of params:	1444232.7811675	
Epoch 11 Validation accuracy:	0.54253156105851	
L1 norm of params:	1452093.098018	
Epoch 12 Validation accuracy:	0.59502458120903	
L1 norm of params:	1456855.2950973	
Epoch 13 Validation accuracy:	0.57325807234766	
L1 norm of params:	1461128.7365448	
Epoch 14 Validation accuracy:	0.61178380674921	
L1 norm of params:	1466229.2289299	
Epoch 15 Validation accuracy:	0.47511531925225	
L1 norm of params:	1472066.3076597	
Epoch 16 Validation accuracy:	0.63093287205632	
L1 norm of params:	1475743.5838655	
Epoch 17 Validation accuracy:	0.59812757950959	
L1 norm of params:	1480327.6854936	
Epoch 18 Validation accuracy:	0.60098021364409	
L1 norm of params:	1484180.7153786	
Epoch 19 Validation accuracy:	0.60506949502306	
L1 norm of params:	1486314.6543727	
Epoch 20 Validation accuracy:	0.64342073318767	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
0.64342073318767	
