[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	100	
Set up model	
Got params and grads	
Starting Validation accuracy	0.01356518572469	
L1 norm of params:	1076150.4324222	
Epoch 1 Validation accuracy:	0.77851116775916	
L1 norm of params:	1126141.8916727	
Epoch 2 Validation accuracy:	0.7823652585579	
L1 norm of params:	1154249.7996845	
Epoch 3 Validation accuracy:	0.78066581694586	
L1 norm of params:	1182704.0310031	
Epoch 4 Validation accuracy:	0.79922311240592	
L1 norm of params:	1214688.9038232	
Epoch 5 Validation accuracy:	0.79583181597475	
L1 norm of params:	1250442.1828902	
Epoch 6 Validation accuracy:	0.8042152221413	
L1 norm of params:	1289079.6586671	
Epoch 7 Validation accuracy:	0.78992929109007	
L1 norm of params:	1330978.2856394	
Epoch 8 Validation accuracy:	0.80526978635591	
L1 norm of params:	1379833.5814141	
Epoch 9 Validation accuracy:	0.76313273852877	
L1 norm of params:	1432740.4378863	
Epoch 10 Validation accuracy:	0.77886016023307	
L1 norm of params:	1486718.3280093	
Epoch 11 Validation accuracy:	0.77741866958	
L1 norm of params:	1543438.9293836	
Epoch 12 Validation accuracy:	0.80743202233552	
L1 norm of params:	1602223.1660742	
Epoch 13 Validation accuracy:	0.79404891964069	
L1 norm of params:	1662508.6679809	
Epoch 14 Validation accuracy:	0.79460275552319	
L1 norm of params:	1726759.4174398	
Epoch 15 Validation accuracy:	0.81269725661568	
L1 norm of params:	1790747.3273859	
Epoch 16 Validation accuracy:	0.78066581694586	
L1 norm of params:	1855896.0427631	
Epoch 17 Validation accuracy:	0.79717467831998	
L1 norm of params:	1918823.9825818	
Epoch 18 Validation accuracy:	0.8072802864773	
L1 norm of params:	1985915.6714113	
Epoch 19 Validation accuracy:	0.80645332605001	
L1 norm of params:	2050829.1724791	
Epoch 20 Validation accuracy:	0.76430869142996	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
0.76430869142996	
