[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.026652403495994	
L1 norm of params:	1076724.8340664	
Epoch 1 Validation accuracy:	0.78577931536781	
L1 norm of params:	1156393.465743	
Epoch 2 Validation accuracy:	0.79742504248604	
L1 norm of params:	1177986.0601452	
Epoch 3 Validation accuracy:	0.81705966253945	
L1 norm of params:	1196026.1047935	
Epoch 4 Validation accuracy:	0.80494355426074	
L1 norm of params:	1211920.7574433	
Epoch 5 Validation accuracy:	0.82323531196892	
L1 norm of params:	1222573.3086279	
Epoch 6 Validation accuracy:	0.79985281621753	
L1 norm of params:	1233285.0648247	
Epoch 7 Validation accuracy:	0.81941915513474	
L1 norm of params:	1242568.3762614	
Epoch 8 Validation accuracy:	0.73727694828842	
L1 norm of params:	1252725.9335127	
Epoch 9 Validation accuracy:	0.79636289147851	
L1 norm of params:	1262017.5307998	
Epoch 10 Validation accuracy:	0.8035248239864	
L1 norm of params:	1269632.5446198	
Epoch 11 Validation accuracy:	0.81969227967953	
L1 norm of params:	1277446.4981612	
Epoch 12 Validation accuracy:	0.81596716436028	
L1 norm of params:	1288111.4663755	
Epoch 13 Validation accuracy:	0.81052743384317	
L1 norm of params:	1294156.1102862	
Epoch 14 Validation accuracy:	0.81829630978393	
L1 norm of params:	1302592.9219876	
Epoch 15 Validation accuracy:	0.81457878125759	
L1 norm of params:	1311238.6641373	
Epoch 16 Validation accuracy:	0.79858582180141	
L1 norm of params:	1318445.1072763	
Epoch 17 Validation accuracy:	0.82778738771546	
L1 norm of params:	1326145.9510391	
Epoch 18 Validation accuracy:	0.83272638990046	
L1 norm of params:	1331983.0019859	
Epoch 19 Validation accuracy:	0.81675619082302	
L1 norm of params:	1337357.5995528	
Epoch 20 Validation accuracy:	0.83702051468803	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
0.83702051468803	
