[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.016463340616655	
L1 norm of params:	1075594.6896291	
Epoch 1 Validation accuracy:	0.14003702354941	
L1 norm of params:	1271574.6692144	
Epoch 2 Validation accuracy:	0.18652130371449	
L1 norm of params:	1316871.9643033	
Epoch 3 Validation accuracy:	0.11635105608157	
L1 norm of params:	1350411.19266	
Epoch 4 Validation accuracy:	0.23021364408837	
L1 norm of params:	1365847.2974522	
Epoch 5 Validation accuracy:	0.22115501335276	
L1 norm of params:	1397142.8043341	
Epoch 6 Validation accuracy:	0.21349993930566	
L1 norm of params:	1411533.0913829	
Epoch 7 Validation accuracy:	0.22380280407866	
L1 norm of params:	1420801.5745765	
Epoch 8 Validation accuracy:	0.19454813061423	
L1 norm of params:	1428322.298443	
Epoch 9 Validation accuracy:	0.22893147608643	
L1 norm of params:	1437595.5964459	
Epoch 10 Validation accuracy:	0.33756676377762	
L1 norm of params:	1449929.9899647	
Epoch 11 Validation accuracy:	0.28363983976693	
L1 norm of params:	1457055.1776983	
Epoch 12 Validation accuracy:	0.29107489681962	
L1 norm of params:	1460306.0847578	
Epoch 13 Validation accuracy:	0.30510287691187	
L1 norm of params:	1466482.0714659	
Epoch 14 Validation accuracy:	0.23674587278466	
L1 norm of params:	1473382.7494687	
Epoch 15 Validation accuracy:	0.36530407865987	
L1 norm of params:	1479890.4295492	
Epoch 16 Validation accuracy:	0.39190337460549	
L1 norm of params:	1487466.4125946	
Epoch 17 Validation accuracy:	0.39745690701627	
L1 norm of params:	1492629.1979531	
Epoch 18 Validation accuracy:	0.2905741684875	
L1 norm of params:	1493934.780209	
Epoch 19 Validation accuracy:	0.36419640689488	
L1 norm of params:	1504434.3544109	
Epoch 20 Validation accuracy:	0.35484189123574	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.35484189123574	
