[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.014035566885166	
L1 norm of params:	1076005.1474096	
Epoch 1 Validation accuracy:	0.41417061179898	
L1 norm of params:	3087213.5067017	
Epoch 2 Validation accuracy:	0.42111252731245	
L1 norm of params:	4238070.9025218	
Epoch 3 Validation accuracy:	0.40020332605001	
L1 norm of params:	5669804.3541178	
Epoch 4 Validation accuracy:	0.4143223476572	
L1 norm of params:	6686901.5959848	
Epoch 5 Validation accuracy:	0.44003398883224	
L1 norm of params:	7411059.3659301	
Epoch 6 Validation accuracy:	0.49744325078903	
L1 norm of params:	8129452.6182506	
Epoch 7 Validation accuracy:	0.46018451080359	
L1 norm of params:	8732899.1408082	
Epoch 8 Validation accuracy:	0.48912053896577	
L1 norm of params:	9688004.839442	
Epoch 9 Validation accuracy:	0.52350388443797	
L1 norm of params:	10486709.792105	
Epoch 10 Validation accuracy:	0.44337976450595	
L1 norm of params:	11200958.496313	
Epoch 11 Validation accuracy:	0.46543457149794	
L1 norm of params:	11962709.889268	
Epoch 12 Validation accuracy:	0.54195496479728	
L1 norm of params:	12781948.048372	
Epoch 13 Validation accuracy:	0.44819737800437	
L1 norm of params:	13492664.88199	
Epoch 14 Validation accuracy:	0.532016266084	
L1 norm of params:	14321687.127255	
Epoch 15 Validation accuracy:	0.53113619810634	
L1 norm of params:	15077968.274528	
Epoch 16 Validation accuracy:	0.53896576839039	
L1 norm of params:	15523929.55535	
Epoch 17 Validation accuracy:	0.51034079873756	
L1 norm of params:	16012861.048442	
Epoch 18 Validation accuracy:	0.52452051468803	
L1 norm of params:	16454091.455668	
Epoch 19 Validation accuracy:	0.52055262199563	
L1 norm of params:	16844281.175136	
Epoch 20 Validation accuracy:	0.52395909201262	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
0.52395909201262	
