[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0071619325078903	
L1 norm of params:	1077371.5033962	
Epoch 1 Validation accuracy:	0.8591284292304	
L1 norm of params:	1078552.53957	
Epoch 2 Validation accuracy:	0.89061361981063	
L1 norm of params:	1078977.7872867	
Epoch 3 Validation accuracy:	0.90584789997572	
L1 norm of params:	1079280.6529055	
Epoch 4 Validation accuracy:	0.91568038358825	
L1 norm of params:	1079515.8686166	
Epoch 5 Validation accuracy:	0.92164360281622	
L1 norm of params:	1079712.5062656	
Epoch 6 Validation accuracy:	0.92625637290605	
L1 norm of params:	1079883.4545335	
Epoch 7 Validation accuracy:	0.92952628065064	
L1 norm of params:	1080034.6470792	
Epoch 8 Validation accuracy:	0.93187818645302	
L1 norm of params:	1080170.4646774	
Epoch 9 Validation accuracy:	0.9336003884438	
L1 norm of params:	1080292.584981	
Epoch 10 Validation accuracy:	0.93521637533382	
L1 norm of params:	1080405.4497886	
Epoch 11 Validation accuracy:	0.93649854333576	
L1 norm of params:	1080510.0410429	
Epoch 12 Validation accuracy:	0.93785657926681	
L1 norm of params:	1080607.7259532	
Epoch 13 Validation accuracy:	0.93894149065307	
L1 norm of params:	1080699.7318688	
Epoch 14 Validation accuracy:	0.93992018693858	
L1 norm of params:	1080786.6415998	
Epoch 15 Validation accuracy:	0.94038298130614	
L1 norm of params:	1080868.8529682	
Epoch 16 Validation accuracy:	0.94099751153193	
L1 norm of params:	1080946.0658808	
Epoch 17 Validation accuracy:	0.941672736101	
L1 norm of params:	1081019.0783646	
Epoch 18 Validation accuracy:	0.94215070405438	
L1 norm of params:	1081088.8583608	
Epoch 19 Validation accuracy:	0.94253763049284	
L1 norm of params:	1081156.8079473	
Epoch 20 Validation accuracy:	0.94287903617383	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
0.94287903617383	
