[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0041348021364409	
L1 norm of params:	1077373.8013738	
Epoch 1 Validation accuracy:	0.85368869871328	
L1 norm of params:	1083312.2801523	
Epoch 2 Validation accuracy:	0.88801134984219	
L1 norm of params:	1083817.8846446	
Epoch 3 Validation accuracy:	0.89521880310755	
L1 norm of params:	1084191.6065673	
Epoch 4 Validation accuracy:	0.9086853605244	
L1 norm of params:	1084461.130672	
Epoch 5 Validation accuracy:	0.91248634377276	
L1 norm of params:	1084723.3751964	
Epoch 6 Validation accuracy:	0.91671977421704	
L1 norm of params:	1084956.8329885	
Epoch 7 Validation accuracy:	0.9187075139597	
L1 norm of params:	1085152.3642677	
Epoch 8 Validation accuracy:	0.92134013109978	
L1 norm of params:	1085326.843592	
Epoch 9 Validation accuracy:	0.9229561179898	
L1 norm of params:	1085505.1705885	
Epoch 10 Validation accuracy:	0.92373755765963	
L1 norm of params:	1085680.2086103	
Epoch 11 Validation accuracy:	0.92555838795824	
L1 norm of params:	1085838.9325591	
Epoch 12 Validation accuracy:	0.92661295217286	
L1 norm of params:	1085985.0272432	
Epoch 13 Validation accuracy:	0.92793305413935	
L1 norm of params:	1086128.8142821	
Epoch 14 Validation accuracy:	0.92853999757223	
L1 norm of params:	1086270.7226305	
Epoch 15 Validation accuracy:	0.92847171643603	
L1 norm of params:	1086400.8673953	
Epoch 16 Validation accuracy:	0.9299132070891	
L1 norm of params:	1086520.4547748	
Epoch 17 Validation accuracy:	0.93013322408352	
L1 norm of params:	1086633.1112708	
Epoch 18 Validation accuracy:	0.93117261471231	
L1 norm of params:	1086733.3548186	
Epoch 19 Validation accuracy:	0.93230304685603	
L1 norm of params:	1086838.9452924	
Epoch 20 Validation accuracy:	0.93290240349599	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	200	Embedding size:	50	
0.93290240349599	
