[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.014634923525127	
L1 norm of params:	1075837.6232113	
Epoch 1 Validation accuracy:	0.67237193493566	
L1 norm of params:	1331791.3226635	
Epoch 2 Validation accuracy:	0.66094622481185	
L1 norm of params:	1377454.9228216	
Epoch 3 Validation accuracy:	0.6744127822287	
L1 norm of params:	1479272.1810314	
Epoch 4 Validation accuracy:	0.6673874119932	
L1 norm of params:	1543847.8190199	
Epoch 5 Validation accuracy:	0.68598264141782	
L1 norm of params:	1616005.4859337	
Epoch 6 Validation accuracy:	0.680262199563	
L1 norm of params:	1708178.1982308	
Epoch 7 Validation accuracy:	0.64823834668609	
L1 norm of params:	1791766.3980131	
Epoch 8 Validation accuracy:	0.70838644088371	
L1 norm of params:	1877600.5704551	
Epoch 9 Validation accuracy:	0.68529224326293	
L1 norm of params:	1853028.4371221	
Epoch 10 Validation accuracy:	0.67062697256616	
L1 norm of params:	1973389.2999211	
Epoch 11 Validation accuracy:	0.70115622723962	
L1 norm of params:	2066637.25389	
Epoch 12 Validation accuracy:	0.6881297038116	
L1 norm of params:	2142165.0482764	
Epoch 13 Validation accuracy:	0.68649854333576	
L1 norm of params:	2224730.103555	
Epoch 14 Validation accuracy:	0.67804685603302	
L1 norm of params:	2386151.2706115	
Epoch 15 Validation accuracy:	0.71576080359311	
L1 norm of params:	2352197.6752133	
Epoch 16 Validation accuracy:	0.67584668608886	
L1 norm of params:	2444460.2344955	
Epoch 17 Validation accuracy:	0.7045551104637	
L1 norm of params:	2523514.3364802	
Epoch 18 Validation accuracy:	0.71636774702598	
L1 norm of params:	2578831.7483378	
Epoch 19 Validation accuracy:	0.71062454479243	
L1 norm of params:	2681602.1910098	
Epoch 20 Validation accuracy:	0.71747541879097	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
0.71747541879097	
