[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.033010135955329	
L1 norm of params:	1075759.2257504	
Epoch 1 Validation accuracy:	0.45912994658898	
L1 norm of params:	1364177.4611301	
Epoch 2 Validation accuracy:	0.4783548798252	
L1 norm of params:	1545888.6165784	
Epoch 3 Validation accuracy:	0.54411720077689	
L1 norm of params:	1697946.5793805	
Epoch 4 Validation accuracy:	0.53064305656713	
L1 norm of params:	1846887.852518	
Epoch 5 Validation accuracy:	0.59616260014567	
L1 norm of params:	2026987.2468247	
Epoch 6 Validation accuracy:	0.56402494537509	
L1 norm of params:	2164502.1346583	
Epoch 7 Validation accuracy:	0.55996601116776	
L1 norm of params:	2319044.6050051	
Epoch 8 Validation accuracy:	0.60563850449138	
L1 norm of params:	2478288.9897659	
Epoch 9 Validation accuracy:	0.5510135955329	
L1 norm of params:	2628975.8800109	
Epoch 10 Validation accuracy:	0.5512260257344	
L1 norm of params:	2773871.0470819	
Epoch 11 Validation accuracy:	0.51456664238893	
L1 norm of params:	2932935.0015036	
Epoch 12 Validation accuracy:	0.56448773974266	
L1 norm of params:	3090459.1985928	
Epoch 13 Validation accuracy:	0.49891508861374	
L1 norm of params:	3231471.3253163	
Epoch 14 Validation accuracy:	0.55344136926438	
L1 norm of params:	3373352.3910911	
Epoch 15 Validation accuracy:	0.58708120903132	
L1 norm of params:	3532619.2649287	
Epoch 16 Validation accuracy:	0.56984401553775	
L1 norm of params:	3701836.3867355	
Epoch 17 Validation accuracy:	0.59591982277252	
L1 norm of params:	3867352.3044013	
Epoch 18 Validation accuracy:	0.5778784292304	
L1 norm of params:	4045154.5078715	
Epoch 19 Validation accuracy:	0.58334850691916	
L1 norm of params:	4237944.539247	
Epoch 20 Validation accuracy:	0.6232626244234	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
0.6232626244234	
