[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW5/CONLL_3.hdf5	classifier:	struct	alpha:	1	beta:	1	embedding_size:	75	minibatch_size	1	optimizer:	sgd	epochs:	50	hidden	50	eta:	0.0005	
nclasses:	9	nsparsefeatures:	39272	ndensefeatures:	12	
Making Structured Perceptron Model	
D_win	10	
Starting epoch...	1	
   Epoch 1 Percent correct	0.91174210610961	
Starting epoch...	2	
   Epoch 2 Percent correct	0.93645574596594	
Starting epoch...	3	
   Epoch 3 Percent correct	0.93920766247923	
Starting epoch...	4	
   Epoch 4 Percent correct	0.93983309805043	
Starting epoch...	5	
   Epoch 5 Percent correct	0.94031557691964	
Starting epoch...	6	
   Epoch 6 Percent correct	0.93845713979378	
Starting epoch...	7	
   Epoch 7 Percent correct	0.93640213720269	
Starting epoch...	8	
   Epoch 8 Percent correct	0.93650935472919	
Starting epoch...	9	
   Epoch 9 Percent correct	0.93484748306857	
Starting epoch...	10	
   Epoch 10 Percent correct	0.93659870266793	
Starting epoch...	11	
   Epoch 11 Percent correct	0.93468665677883	
Starting epoch...	12	
   Epoch 12 Percent correct	0.93686674648416	
Starting epoch...	13	
   Epoch 13 Percent correct	0.93525848358678	
Starting epoch...	14	
   Epoch 14 Percent correct	0.93654509390468	
Starting epoch...	15	
   Epoch 15 Percent correct	0.93590178874573	
Starting epoch...	16	
   Epoch 16 Percent correct	0.93826057432855	
Starting epoch...	17	
   Epoch 17 Percent correct	0.93675952895767	
Starting epoch...	18	
   Epoch 18 Percent correct	0.9343828737871	
Starting epoch...	19	
   Epoch 19 Percent correct	0.93727774700238	
Starting epoch...	20	
   Epoch 20 Percent correct	0.93804613927557	
Starting epoch...	21	
   Epoch 21 Percent correct	0.93693822483515	
Starting epoch...	22	
   Epoch 22 Percent correct	0.93767087793285	
Starting epoch...	23	
   Epoch 23 Percent correct	0.93770661710834	
Starting epoch...	24	
   Epoch 24 Percent correct	0.93450796090134	
Starting epoch...	25	
   Epoch 25 Percent correct	0.93940422794446	
Starting epoch...	26	
   Epoch 26 Percent correct	0.93813548721431	
Starting epoch...	27	
   Epoch 27 Percent correct	0.93895748825075	
Starting epoch...	28	
   Epoch 28 Percent correct	0.938868140312	
Starting epoch...	29	
   Epoch 29 Percent correct	0.9389038794875	
Starting epoch...	30	
   Epoch 30 Percent correct	0.93872518361001	
Starting epoch...	31	
   Epoch 31 Percent correct	0.94001179392791	
Starting epoch...	32	
   Epoch 32 Percent correct	0.93917192330373	
Starting epoch...	33	
   Epoch 33 Percent correct	0.94070870785011	
Starting epoch...	34	
   Epoch 34 Percent correct	0.93972588052394	
Starting epoch...	35	
   Epoch 35 Percent correct	0.94070870785011	
Starting epoch...	36	
   Epoch 36 Percent correct	0.942066796519	
Starting epoch...	37	
   Epoch 37 Percent correct	0.94135201300906	
Starting epoch...	38	
   Epoch 38 Percent correct	0.94254927538822	
Starting epoch...	39	
   Epoch 39 Percent correct	0.94172727435178	
Starting epoch...	40	
   Epoch 40 Percent correct	0.94260288415146	
Starting epoch...	41	
   Epoch 41 Percent correct	0.94329979807366	
Starting epoch...	42	
   Epoch 42 Percent correct	0.94258501456371	
Starting epoch...	43	
   Epoch 43 Percent correct	0.94287092796769	
Starting epoch...	44	
   Epoch 44 Percent correct	0.94422901663659	
Starting epoch...	45	
   Epoch 45 Percent correct	0.94337127642465	
Starting epoch...	46	
   Epoch 46 Percent correct	0.94326405889816	
Starting epoch...	47	
   Epoch 47 Percent correct	0.94281731920445	
Starting epoch...	48	
   Epoch 48 Percent correct	0.94290666714319	
Starting epoch...	49	
   Epoch 49 Percent correct	0.94354997230214	
Starting epoch...	50	
   Epoch 50 Percent correct	0.94472936509355	
NEW METHOD: Returning Viterbi Predictions for each sentence separately in validation set	
Done. Converting to Kaggle-ish format...	
Done. Computing statistics...	
true positive:	725	false positive:	1127	false negative: 	1922	
datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW5/CONLL_3.hdf5	classifier:	struct	alpha:	1	beta:	1	embedding_size:	75	minibatch_size	1	optimizer:	sgd	epochs:	50	hidden	50	eta:	0.0005	
F-Score:	0.32229384307624	
