[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	300	
Set up model	
Got params and grads	
Starting Validation accuracy	0.017791029376062	
L1 norm of params:	1078246.8877298	
Epoch 1 Validation accuracy:	0.92529285020636	
L1 norm of params:	1132290.0461529	
Epoch 2 Validation accuracy:	0.93023943918427	
L1 norm of params:	1165100.4400435	
Epoch 3 Validation accuracy:	0.93413146394756	
L1 norm of params:	1179535.3523639	
Epoch 4 Validation accuracy:	0.93531500364166	
L1 norm of params:	1191427.0105073	
Epoch 5 Validation accuracy:	0.94051954357854	
L1 norm of params:	1198895.3745027	
Epoch 6 Validation accuracy:	0.93939669822773	
L1 norm of params:	1207940.5629603	
Epoch 7 Validation accuracy:	0.93831937363438	
L1 norm of params:	1216878.5797448	
Epoch 8 Validation accuracy:	0.9391690944404	
L1 norm of params:	1228851.9817486	
Epoch 9 Validation accuracy:	0.93621783199806	
L1 norm of params:	1238518.1921861	
