[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	1	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.019095957756737	
L1 norm of params:	4307948.2253078	
Epoch 1 Validation accuracy:	0.82869780286477	
L1 norm of params:	4876905.0801878	
Epoch 2 Validation accuracy:	0.83388716921583	
L1 norm of params:	5201345.6023909	
Epoch 3 Validation accuracy:	0.83498725418791	
L1 norm of params:	5479403.0315271	
Epoch 4 Validation accuracy:	0.83563213158534	
L1 norm of params:	5729863.7181965	
Epoch 5 Validation accuracy:	0.83627700898276	
L1 norm of params:	5960947.7560796	
Epoch 6 Validation accuracy:	0.83589766933722	
L1 norm of params:	6176975.9681217	
Epoch 7 Validation accuracy:	0.83673221655742	
L1 norm of params:	6380979.980922	
Epoch 8 Validation accuracy:	0.83716466375334	
L1 norm of params:	6575333.1161711	
Epoch 9 Validation accuracy:	0.83711155620296	
L1 norm of params:	6761239.7893817	
Epoch 10 Validation accuracy:	0.83735433357611	
L1 norm of params:	6940302.4153859	
Epoch 11 Validation accuracy:	0.83746813546977	
L1 norm of params:	7113157.9830049	
Epoch 12 Validation accuracy:	0.83796127700898	
L1 norm of params:	7280119.7319791	
Epoch 13 Validation accuracy:	0.83835579024035	
L1 norm of params:	7442118.9315732	
Epoch 14 Validation accuracy:	0.8383178562758	
L1 norm of params:	7599870.9272429	
Epoch 15 Validation accuracy:	0.83864408837096	
L1 norm of params:	7753729.7987341	
Epoch 16 Validation accuracy:	0.83871995630007	
L1 norm of params:	7903794.7535046	
Epoch 17 Validation accuracy:	0.83848476571983	
L1 norm of params:	8050459.4764725	
Epoch 18 Validation accuracy:	0.83897790725904	
L1 norm of params:	8194025.9323419	
