[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.016159868900219	
L1 norm of params:	1075762.2744498	
Epoch 1 Validation accuracy:	0.91851025734402	
L1 norm of params:	1076766.8353699	
Epoch 2 Validation accuracy:	0.93551226025734	
L1 norm of params:	1076947.8912848	
Epoch 3 Validation accuracy:	0.94347839281379	
L1 norm of params:	1077070.8957525	
Epoch 4 Validation accuracy:	0.94727937606215	
L1 norm of params:	1077174.8081627	
Epoch 5 Validation accuracy:	0.95004096868172	
L1 norm of params:	1077267.8827792	
Epoch 6 Validation accuracy:	0.95145211216315	
L1 norm of params:	1077352.9923422	
Epoch 7 Validation accuracy:	0.95332605001214	
L1 norm of params:	1077432.6593151	
Epoch 8 Validation accuracy:	0.9545551104637	
L1 norm of params:	1077509.1330672	
Epoch 9 Validation accuracy:	0.95546552561301	
L1 norm of params:	1077577.7004994	
Epoch 10 Validation accuracy:	0.95651250303472	
L1 norm of params:	1077644.080496	
Epoch 11 Validation accuracy:	0.95645180869143	
L1 norm of params:	1077707.8443387	
Epoch 12 Validation accuracy:	0.95653526341345	
L1 norm of params:	1077767.9243582	
Epoch 13 Validation accuracy:	0.95705116533139	
L1 norm of params:	1077825.6856069	
Epoch 14 Validation accuracy:	0.95724842194707	
L1 norm of params:	1077882.2483027	
Epoch 15 Validation accuracy:	0.95725600873999	
L1 norm of params:	1077938.0561602	
Epoch 16 Validation accuracy:	0.95735463704783	
L1 norm of params:	1077991.7842396	
Epoch 17 Validation accuracy:	0.95714220684632	
L1 norm of params:	1078045.8218284	
Epoch 18 Validation accuracy:	0.95698288419519	
L1 norm of params:	1078097.7312471	
Epoch 19 Validation accuracy:	0.9571953143967	
L1 norm of params:	1078148.6182131	
Epoch 20 Validation accuracy:	0.95730911629036	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	50	
0.95730911629036	
