[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.022032046613256	
L1 norm of params:	1075601.5595135	
Epoch 1 Validation accuracy:	0.89078811604758	
L1 norm of params:	1105896.3011295	
Epoch 2 Validation accuracy:	0.90065094683176	
L1 norm of params:	1118405.9475194	
Epoch 3 Validation accuracy:	0.90677348871085	
L1 norm of params:	1127707.5369697	
Epoch 4 Validation accuracy:	0.9105668851663	
L1 norm of params:	1135093.6298995	
Epoch 5 Validation accuracy:	0.90749423403739	
L1 norm of params:	1140843.0987538	
Epoch 6 Validation accuracy:	0.90882950958971	
L1 norm of params:	1146292.8460553	
Epoch 7 Validation accuracy:	0.90816945860646	
L1 norm of params:	1150830.1476812	
Epoch 8 Validation accuracy:	0.91841921582908	
L1 norm of params:	1155060.1304856	
Epoch 9 Validation accuracy:	0.92015659140568	
L1 norm of params:	1159557.9718439	
Epoch 10 Validation accuracy:	0.92233400097111	
L1 norm of params:	1163362.5676395	
Epoch 11 Validation accuracy:	0.92209881039087	
L1 norm of params:	1166883.7026079	
Epoch 12 Validation accuracy:	0.92102907259043	
L1 norm of params:	1170917.7930532	
Epoch 13 Validation accuracy:	0.92118839524156	
L1 norm of params:	1174304.663793	
Epoch 14 Validation accuracy:	0.92207605001214	
L1 norm of params:	1178217.539892	
Epoch 15 Validation accuracy:	0.91763777615926	
L1 norm of params:	1181923.2330889	
Epoch 16 Validation accuracy:	0.91813091769847	
L1 norm of params:	1184572.9308915	
Epoch 17 Validation accuracy:	0.92099113862588	
L1 norm of params:	1186928.0779257	
Epoch 18 Validation accuracy:	0.92593014081088	
L1 norm of params:	1188930.0189771	
Epoch 19 Validation accuracy:	0.91772881767419	
L1 norm of params:	1190937.0565425	
Epoch 20 Validation accuracy:	0.91983035931051	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.91983035931051	
