[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	0	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.018564882252974	
L1 norm of params:	1436175.2176253	
Epoch 1 Validation accuracy:	0.61975752609857	
L1 norm of params:	19102834.933021	
Epoch 2 Validation accuracy:	0.61904436756494	
L1 norm of params:	29068708.308372	
Epoch 3 Validation accuracy:	0.64384559359068	
L1 norm of params:	37406308.483714	
Epoch 4 Validation accuracy:	0.66137108521486	
L1 norm of params:	45144850.57406	
Epoch 5 Validation accuracy:	0.64515052197135	
L1 norm of params:	52314172.958503	
Epoch 6 Validation accuracy:	0.64564366351056	
L1 norm of params:	58941806.989852	
Epoch 7 Validation accuracy:	0.65115167516387	
L1 norm of params:	65376449.447685	
Epoch 8 Validation accuracy:	0.65159170915271	
L1 norm of params:	71666853.689076	
Epoch 9 Validation accuracy:	0.63015901917941	
L1 norm of params:	77687117.265116	
Epoch 10 Validation accuracy:	0.65893572469046	
L1 norm of params:	83529574.099904	
Epoch 11 Validation accuracy:	0.6565307113377	
L1 norm of params:	89358949.71133	
Epoch 12 Validation accuracy:	0.64917910900704	
L1 norm of params:	95036032.042069	
Epoch 13 Validation accuracy:	0.65118202233552	
L1 norm of params:	100489996.31908	
Epoch 14 Validation accuracy:	0.66044549647973	
L1 norm of params:	105752693.09522	
Epoch 15 Validation accuracy:	0.6571528283564	
L1 norm of params:	111285096.37464	
Epoch 16 Validation accuracy:	0.65335184510804	
L1 norm of params:	116780600.08745	
Epoch 17 Validation accuracy:	0.64716860888565	
L1 norm of params:	122136262.56929	
Epoch 18 Validation accuracy:	0.65992200776888	
L1 norm of params:	127468724.06235	
Epoch 19 Validation accuracy:	0.64798798252003	
L1 norm of params:	132786921.89373	
Epoch 20 Validation accuracy:	0.6530483733916	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	0	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.6530483733916	
