[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.016524034959942	
L1 norm of params:	1076004.3784878	
Epoch 1 Validation accuracy:	0.81831148336975	
L1 norm of params:	1106397.5945905	
Epoch 2 Validation accuracy:	0.88882313668366	
L1 norm of params:	1110821.47392	
Epoch 3 Validation accuracy:	0.91847991017237	
L1 norm of params:	1113805.6811069	
Epoch 4 Validation accuracy:	0.92476936149551	
L1 norm of params:	1116194.1829345	
Epoch 5 Validation accuracy:	0.93160506190823	
L1 norm of params:	1118306.7492779	
Epoch 6 Validation accuracy:	0.93674890750182	
L1 norm of params:	1120245.1029315	
Epoch 7 Validation accuracy:	0.94013261714008	
L1 norm of params:	1121933.1031233	
Epoch 8 Validation accuracy:	0.94097475115319	
L1 norm of params:	1123556.2845731	
Epoch 9 Validation accuracy:	0.94243141539209	
L1 norm of params:	1124900.6964822	
Epoch 10 Validation accuracy:	0.94322044185482	
L1 norm of params:	1126217.0355019	
Epoch 11 Validation accuracy:	0.94130098324836	
L1 norm of params:	1127429.0834215	
Epoch 12 Validation accuracy:	0.94225691915513	
L1 norm of params:	1128512.8892589	
Epoch 13 Validation accuracy:	0.94605031561059	
L1 norm of params:	1129523.1922123	
Epoch 14 Validation accuracy:	0.94576201747997	
L1 norm of params:	1130625.0121189	
Epoch 15 Validation accuracy:	0.9487056931294	
L1 norm of params:	1131689.3140857	
Epoch 16 Validation accuracy:	0.94899399126001	
L1 norm of params:	1132618.4760873	
Epoch 17 Validation accuracy:	0.94873604030104	
L1 norm of params:	1133535.3107299	
Epoch 18 Validation accuracy:	0.94809874969653	
L1 norm of params:	1134313.5079764	
Epoch 19 Validation accuracy:	0.94922159504734	
L1 norm of params:	1135184.6474018	
Epoch 20 Validation accuracy:	0.94910779315368	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	50	
0.94910779315368	
