[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.0001	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.019824289876184	
L1 norm of params:	1437016.2606746	
Epoch 1 Validation accuracy:	0.4123725418791	
L1 norm of params:	1436792.6375664	
Epoch 2 Validation accuracy:	0.45741533139111	
L1 norm of params:	1436594.9061502	
Epoch 3 Validation accuracy:	0.48644240106822	
L1 norm of params:	1436423.3158711	
Epoch 4 Validation accuracy:	0.5039678926924	
L1 norm of params:	1436266.6887247	
Epoch 5 Validation accuracy:	0.5173965161447	
L1 norm of params:	1436121.2802776	
Epoch 6 Validation accuracy:	0.52845047341588	
L1 norm of params:	1435983.0950878	
Epoch 7 Validation accuracy:	0.53750151735858	
L1 norm of params:	1435850.5722085	
Epoch 8 Validation accuracy:	0.54442825928623	
L1 norm of params:	1435722.5792653	
Epoch 9 Validation accuracy:	0.5515750182083	
L1 norm of params:	1435599.4254795	
Epoch 10 Validation accuracy:	0.55759893177956	
L1 norm of params:	1435481.6639943	
Epoch 11 Validation accuracy:	0.5633345472202	
L1 norm of params:	1435367.5231407	
Epoch 12 Validation accuracy:	0.5680687059966	
L1 norm of params:	1435256.4833359	
Epoch 13 Validation accuracy:	0.5723855911629	
L1 norm of params:	1435148.4687022	
Epoch 14 Validation accuracy:	0.57611829327507	
L1 norm of params:	1435043.046474	
Epoch 15 Validation accuracy:	0.57938820101966	
L1 norm of params:	1434940.4369072	
Epoch 16 Validation accuracy:	0.58297675406652	
L1 norm of params:	1434840.1036606	
Epoch 17 Validation accuracy:	0.58623907501821	
L1 norm of params:	1434742.4364776	
Epoch 18 Validation accuracy:	0.58909929594562	
L1 norm of params:	1434647.1611884	
Epoch 19 Validation accuracy:	0.59157259043457	
L1 norm of params:	1434554.0072621	
Epoch 20 Validation accuracy:	0.5941672736101	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.0001	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.5941672736101	
