[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.011888504491381	
L1 norm of params:	1436197.5233707	
Epoch 1 Validation accuracy:	0.63544701383831	
L1 norm of params:	2996434.9787937	
Epoch 2 Validation accuracy:	0.63855001213887	
L1 norm of params:	4082134.9655381	
Epoch 3 Validation accuracy:	0.64159231609614	
L1 norm of params:	5047722.2313975	
Epoch 4 Validation accuracy:	0.64288207089099	
L1 norm of params:	5946646.4679384	
Epoch 5 Validation accuracy:	0.64441460305899	
L1 norm of params:	6793244.7370322	
Epoch 6 Validation accuracy:	0.64438425588735	
L1 norm of params:	7608084.9265936	
Epoch 7 Validation accuracy:	0.64524915027919	
L1 norm of params:	8405069.1912098	
Epoch 8 Validation accuracy:	0.64579539936878	
L1 norm of params:	9172738.9066686	
Epoch 9 Validation accuracy:	0.64528708424375	
L1 norm of params:	9920369.6895902	
Epoch 10 Validation accuracy:	0.64785142024763	
L1 norm of params:	10657680.018261	
Epoch 11 Validation accuracy:	0.64638716921583	
L1 norm of params:	11374784.909587	
Epoch 12 Validation accuracy:	0.64779831269726	
L1 norm of params:	12082969.245684	
Epoch 13 Validation accuracy:	0.64688031075504	
L1 norm of params:	12781801.804075	
Epoch 14 Validation accuracy:	0.64691824471959	
L1 norm of params:	13473706.180121	
Epoch 15 Validation accuracy:	0.64869355426074	
L1 norm of params:	14157889.749782	
Epoch 16 Validation accuracy:	0.64889839766934	
L1 norm of params:	14833448.307436	
Epoch 17 Validation accuracy:	0.64736586550134	
L1 norm of params:	15497837.157789	
Epoch 18 Validation accuracy:	0.64792728817674	
L1 norm of params:	16155920.770861	
Epoch 19 Validation accuracy:	0.64777555231852	
L1 norm of params:	16806805.128473	
Epoch 20 Validation accuracy:	0.6491487618354	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.6491487618354	
