[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.001	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.01751790483127	
L1 norm of params:	1436488.0708349	
Epoch 1 Validation accuracy:	0.35486465161447	
L1 norm of params:	1436368.6852846	
Epoch 2 Validation accuracy:	0.40829843408594	
L1 norm of params:	1436255.1155578	
Epoch 3 Validation accuracy:	0.4369461641175	
L1 norm of params:	1436151.2641102	
Epoch 4 Validation accuracy:	0.45958515416363	
L1 norm of params:	1436055.3680096	
Epoch 5 Validation accuracy:	0.47601056081573	
L1 norm of params:	1435966.6003596	
Epoch 6 Validation accuracy:	0.48857428987618	
L1 norm of params:	1435883.0931382	
Epoch 7 Validation accuracy:	0.49829297159505	
L1 norm of params:	1435803.2390006	
Epoch 8 Validation accuracy:	0.50583424374848	
L1 norm of params:	1435726.6667496	
Epoch 9 Validation accuracy:	0.51360311968924	
L1 norm of params:	1435653.0706294	
Epoch 10 Validation accuracy:	0.51974083515416	
L1 norm of params:	1435581.5748765	
Epoch 11 Validation accuracy:	0.52597717892692	
L1 norm of params:	1435512.5076905	
Epoch 12 Validation accuracy:	0.53102239621267	
L1 norm of params:	1435445.6033811	
Epoch 13 Validation accuracy:	0.53560481913086	
L1 norm of params:	1435379.3570661	
Epoch 14 Validation accuracy:	0.53914026462734	
L1 norm of params:	1435314.0982427	
Epoch 15 Validation accuracy:	0.54364681961641	
L1 norm of params:	1435250.0823538	
Epoch 16 Validation accuracy:	0.54740228210731	
L1 norm of params:	1435187.382559	
Epoch 17 Validation accuracy:	0.55060390871571	
L1 norm of params:	1435126.2244327	
Epoch 18 Validation accuracy:	0.5537979485312	
L1 norm of params:	1435066.0316535	
Epoch 19 Validation accuracy:	0.55669610342316	
L1 norm of params:	1435006.5822244	
Epoch 20 Validation accuracy:	0.56000394513231	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.001	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.56000394513231	
