[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	250	Lambda:	1	Minibatch size:	2000	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.016857853848021	
L1 norm of params:	1436744.0674852	
Epoch 1 Validation accuracy:	0.6014050740471	
L1 norm of params:	84605133.005632	
Epoch 2 Validation accuracy:	0.60063122117019	
L1 norm of params:	125643076.01209	
Epoch 3 Validation accuracy:	0.61620690701627	
L1 norm of params:	160838426.80459	
Epoch 4 Validation accuracy:	0.6214493809177	
L1 norm of params:	191070427.37176	
Epoch 5 Validation accuracy:	0.63193432872056	
L1 norm of params:	216299777.60911	
Epoch 6 Validation accuracy:	0.62717740956543	
L1 norm of params:	241588333.70997	
Epoch 7 Validation accuracy:	0.63031834183054	
L1 norm of params:	267231416.41095	
Epoch 8 Validation accuracy:	0.63334547220199	
L1 norm of params:	291662639.52273	
Epoch 9 Validation accuracy:	0.64856457878126	
L1 norm of params:	315780954.54198	
Epoch 10 Validation accuracy:	0.63065216071862	
L1 norm of params:	339007658.24254	
Epoch 11 Validation accuracy:	0.6442097596504	
L1 norm of params:	362556160.22032	
Epoch 12 Validation accuracy:	0.64516569555717	
L1 norm of params:	385072421.93397	
Epoch 13 Validation accuracy:	0.63625121388687	
L1 norm of params:	407093457.6191	
Epoch 14 Validation accuracy:	0.63121358339403	
L1 norm of params:	429225508.71097	
Epoch 15 Validation accuracy:	0.64002184996358	
L1 norm of params:	450953592.85945	
Epoch 16 Validation accuracy:	0.64027980092255	
L1 norm of params:	472128284.41815	
Epoch 17 Validation accuracy:	0.63568979121146	
L1 norm of params:	493145578.73352	
Epoch 18 Validation accuracy:	0.64200200291333	
L1 norm of params:	514614462.2345	
Epoch 19 Validation accuracy:	0.631471534353	
L1 norm of params:	536466828.81441	
Epoch 20 Validation accuracy:	0.64018875940762	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	250	Lambda:	1	Minibatch size:	2000	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.64018875940762	
