[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	200	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x50
  2 : DoubleTensor - size: 2x50
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.029413996115562	
L1 norm of params:	6386777.6656193	
Epoch 1 Validation accuracy:	0.87146455450352	
L1 norm of params:	6387718.5127032	
Epoch 2 Validation accuracy:	0.89043912357368	
L1 norm of params:	6388075.4654051	
Epoch 3 Validation accuracy:	0.89977087885409	
L1 norm of params:	6388321.5560729	
Epoch 4 Validation accuracy:	0.90514232823501	
L1 norm of params:	6388509.7001686	
Epoch 5 Validation accuracy:	0.90901917941248	
L1 norm of params:	6388666.5480577	
Epoch 6 Validation accuracy:	0.91200837581937	
L1 norm of params:	6388804.8876451	
Epoch 7 Validation accuracy:	0.91440580237922	
L1 norm of params:	6388927.7134224	
Epoch 8 Validation accuracy:	0.9161355911629	
L1 norm of params:	6389037.3878346	
Epoch 9 Validation accuracy:	0.91765294974508	
L1 norm of params:	6389136.3257086	
Epoch 10 Validation accuracy:	0.91891235736829	
L1 norm of params:	6389230.8376435	
Epoch 11 Validation accuracy:	0.9203083272639	
L1 norm of params:	6389318.5617128	
Epoch 12 Validation accuracy:	0.92134013109978	
L1 norm of params:	6389401.9187647	
Epoch 13 Validation accuracy:	0.92288025006069	
L1 norm of params:	6389480.1732947	
Epoch 14 Validation accuracy:	0.92388170672493	
L1 norm of params:	6389554.4817639	
Epoch 15 Validation accuracy:	0.92448865015781	
L1 norm of params:	6389625.1757046	
Epoch 16 Validation accuracy:	0.92547493323622	
L1 norm of params:	6389693.4743692	
Epoch 17 Validation accuracy:	0.92627154649187	
L1 norm of params:	6389758.4670769	
Epoch 18 Validation accuracy:	0.92722748239864	
L1 norm of params:	6389821.4419976	
Epoch 19 Validation accuracy:	0.9281758315125	
L1 norm of params:	6389883.0880282	
Epoch 20 Validation accuracy:	0.92857793153678	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	50	Embedding size:	200	
0.92857793153678	
