[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.0001	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.02096989560573	
L1 norm of params:	1436681.0960459	
Epoch 1 Validation accuracy:	0.36537235979607	
L1 norm of params:	1436572.1132994	
Epoch 2 Validation accuracy:	0.41150764748725	
L1 norm of params:	1436464.0597489	
Epoch 3 Validation accuracy:	0.44121752852634	
L1 norm of params:	1436364.9310703	
Epoch 4 Validation accuracy:	0.45995690701627	
L1 norm of params:	1436274.3323269	
Epoch 5 Validation accuracy:	0.47690580237922	
L1 norm of params:	1436188.6740394	
Epoch 6 Validation accuracy:	0.48883982762807	
L1 norm of params:	1436106.5317253	
Epoch 7 Validation accuracy:	0.49921856033018	
L1 norm of params:	1436027.5605708	
Epoch 8 Validation accuracy:	0.50784474386987	
L1 norm of params:	1435951.3420289	
Epoch 9 Validation accuracy:	0.51511289147851	
L1 norm of params:	1435877.8362905	
Epoch 10 Validation accuracy:	0.52162994658898	
L1 norm of params:	1435806.5099923	
Epoch 11 Validation accuracy:	0.52738832240835	
L1 norm of params:	1435737.5060841	
Epoch 12 Validation accuracy:	0.53311635105608	
L1 norm of params:	1435670.3270241	
Epoch 13 Validation accuracy:	0.53747875697985	
L1 norm of params:	1435604.5578156	
Epoch 14 Validation accuracy:	0.54239499878611	
L1 norm of params:	1435540.5083148	
Epoch 15 Validation accuracy:	0.54641599902889	
L1 norm of params:	1435478.1485843	
Epoch 16 Validation accuracy:	0.54937484826414	
L1 norm of params:	1435417.3527957	
Epoch 17 Validation accuracy:	0.55307720320466	
L1 norm of params:	1435357.5667347	
Epoch 18 Validation accuracy:	0.55601329206118	
L1 norm of params:	1435298.6775061	
Epoch 19 Validation accuracy:	0.55921491866958	
L1 norm of params:	1435240.5024273	
Epoch 20 Validation accuracy:	0.5618702961884	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.0001	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.5618702961884	
