[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	100	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x300
  2 : DoubleTensor - size: 2x300
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.023253520271911	
L1 norm of params:	3195700.0406151	
Epoch 1 Validation accuracy:	0.6233991866958	
L1 norm of params:	5761252.1539608	
Epoch 2 Validation accuracy:	0.62415786598689	
L1 norm of params:	6486703.2319955	
Epoch 3 Validation accuracy:	0.63914936877883	
L1 norm of params:	7014169.5524678	
Epoch 4 Validation accuracy:	0.64554503520272	
L1 norm of params:	7455211.6536069	
Epoch 5 Validation accuracy:	0.63847414420976	
L1 norm of params:	7841400.1139733	
Epoch 6 Validation accuracy:	0.65795702840495	
L1 norm of params:	8181573.4856308	
Epoch 7 Validation accuracy:	0.67124908958485	
L1 norm of params:	8481880.3840607	
Epoch 8 Validation accuracy:	0.66670460063122	
L1 norm of params:	8751380.7891148	
Epoch 9 Validation accuracy:	0.67256919155135	
L1 norm of params:	8996824.7426025	
Epoch 10 Validation accuracy:	0.67534595775674	
L1 norm of params:	9230865.7016087	
Epoch 11 Validation accuracy:	0.66497481184754	
L1 norm of params:	9467747.3640578	
Epoch 12 Validation accuracy:	0.68438182811362	
L1 norm of params:	9695137.674053	
Epoch 13 Validation accuracy:	0.67642328235008	
L1 norm of params:	9933483.8669363	
Epoch 14 Validation accuracy:	0.67499696528284	
L1 norm of params:	10184391.073001	
Epoch 15 Validation accuracy:	0.69174101723719	
L1 norm of params:	10405445.900563	
Epoch 16 Validation accuracy:	0.68480668851663	
L1 norm of params:	10621607.855575	
Epoch 17 Validation accuracy:	0.68571710366594	
L1 norm of params:	10832286.661472	
Epoch 18 Validation accuracy:	0.67743232580723	
L1 norm of params:	11016554.455903	
Epoch 19 Validation accuracy:	0.69280316824472	
L1 norm of params:	11190076.67491	
Epoch 20 Validation accuracy:	0.69095957756737	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	100	
0.69095957756737	
