[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	250	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.021789269240107	
L1 norm of params:	4309228.0309942	
Epoch 1 Validation accuracy:	0.86805049769361	
L1 norm of params:	4646308.7822907	
Epoch 2 Validation accuracy:	0.88971079145424	
L1 norm of params:	4818876.2511157	
Epoch 3 Validation accuracy:	0.89640234280165	
L1 norm of params:	4953281.5266918	
Epoch 4 Validation accuracy:	0.90037782228696	
L1 norm of params:	5063550.5395562	
Epoch 5 Validation accuracy:	0.9040953508133	
L1 norm of params:	5153370.2071405	
Epoch 6 Validation accuracy:	0.90342771303714	
L1 norm of params:	5233666.6159428	
Epoch 7 Validation accuracy:	0.90580996601117	
L1 norm of params:	5302524.2409923	
Epoch 8 Validation accuracy:	0.9055520150522	
L1 norm of params:	5368682.1665057	
Epoch 9 Validation accuracy:	0.90828326050012	
L1 norm of params:	5423449.9602903	
Epoch 10 Validation accuracy:	0.90505887351299	
L1 norm of params:	5474297.2947975	
Epoch 11 Validation accuracy:	0.9071528283564	
L1 norm of params:	5520675.9112274	
Epoch 12 Validation accuracy:	0.90763838310269	
L1 norm of params:	5564422.253697	
Epoch 13 Validation accuracy:	0.90999028890507	
L1 norm of params:	5606154.5322611	
Epoch 14 Validation accuracy:	0.90537751881525	
L1 norm of params:	5644495.5817557	
Epoch 15 Validation accuracy:	0.90448986404467	
L1 norm of params:	5679157.8045794	
