[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	1	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.017199259529012	
L1 norm of params:	1435248.6835236	
Epoch 1 Validation accuracy:	0.55690094683176	
L1 norm of params:	1433729.8586241	
Epoch 2 Validation accuracy:	0.59156500364166	
L1 norm of params:	1432751.2990535	
Epoch 3 Validation accuracy:	0.61108582180141	
L1 norm of params:	1431957.4783439	
Epoch 4 Validation accuracy:	0.62300467346443	
L1 norm of params:	1431282.4560027	
Epoch 5 Validation accuracy:	0.63250333818888	
L1 norm of params:	1430690.1643065	
Epoch 6 Validation accuracy:	0.64023428016509	
L1 norm of params:	1430165.1697146	
Epoch 7 Validation accuracy:	0.64618232580723	
L1 norm of params:	1429696.8056247	
Epoch 8 Validation accuracy:	0.6513792789512	
L1 norm of params:	1429273.4770452	
Epoch 9 Validation accuracy:	0.65599963583394	
L1 norm of params:	1428884.9549216	
Epoch 10 Validation accuracy:	0.65976268511775	
L1 norm of params:	1428526.3612716	
Epoch 11 Validation accuracy:	0.6629339645545	
L1 norm of params:	1428194.2232562	
Epoch 12 Validation accuracy:	0.66596109492595	
L1 norm of params:	1427884.268537	
Epoch 13 Validation accuracy:	0.66869992716679	
L1 norm of params:	1427596.59714	
Epoch 14 Validation accuracy:	0.67131737072105	
L1 norm of params:	1427326.1382793	
Epoch 15 Validation accuracy:	0.67325958970624	
L1 norm of params:	1427072.6436884	
Epoch 16 Validation accuracy:	0.67498179169701	
L1 norm of params:	1426834.9624964	
Epoch 17 Validation accuracy:	0.67672675406652	
L1 norm of params:	1426611.4237242	
Epoch 18 Validation accuracy:	0.67837308812819	
L1 norm of params:	1426400.5009211	
Epoch 19 Validation accuracy:	0.68006494294732	
L1 norm of params:	1426202.6372765	
Epoch 20 Validation accuracy:	0.68143815246419	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	1	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.68143815246419	
