[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	1	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.022593469288662	
L1 norm of params:	1437525.8828958	
Epoch 1 Validation accuracy:	0.36695799951445	
L1 norm of params:	1437420.7178468	
Epoch 2 Validation accuracy:	0.411189002185	
L1 norm of params:	1437313.673875	
Epoch 3 Validation accuracy:	0.43895666423889	
L1 norm of params:	1437211.4509604	
Epoch 4 Validation accuracy:	0.45941065792668	
L1 norm of params:	1437115.0163985	
Epoch 5 Validation accuracy:	0.47731548919641	
L1 norm of params:	1437024.9925197	
Epoch 6 Validation accuracy:	0.48878672007769	
L1 norm of params:	1436939.5121448	
Epoch 7 Validation accuracy:	0.49861161689731	
L1 norm of params:	1436857.7595112	
Epoch 8 Validation accuracy:	0.50713158533625	
L1 norm of params:	1436779.251739	
Epoch 9 Validation accuracy:	0.51430869142996	
L1 norm of params:	1436703.9736841	
Epoch 10 Validation accuracy:	0.52024156348628	
L1 norm of params:	1436631.6833616	
Epoch 11 Validation accuracy:	0.52577992231124	
L1 norm of params:	1436561.57134	
Epoch 12 Validation accuracy:	0.53125	
L1 norm of params:	1436493.5741654	
Epoch 13 Validation accuracy:	0.53562757950959	
L1 norm of params:	1436427.5852968	
Epoch 14 Validation accuracy:	0.53995963826171	
L1 norm of params:	1436363.9869285	
Epoch 15 Validation accuracy:	0.54357853848021	
L1 norm of params:	1436302.0530281	
Epoch 16 Validation accuracy:	0.54709122359796	
L1 norm of params:	1436241.2232666	
Epoch 17 Validation accuracy:	0.5497617747026	
L1 norm of params:	1436182.0122003	
Epoch 18 Validation accuracy:	0.55270545035203	
L1 norm of params:	1436123.9275539	
Epoch 19 Validation accuracy:	0.55548221655742	
L1 norm of params:	1436066.6727673	
Epoch 20 Validation accuracy:	0.55819828841952	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	1	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.55819828841952	
