[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.095745326535567	
L1 norm of params:	1075596.4272226	
Epoch 1 Validation accuracy:	0.8969258315125	
L1 norm of params:	1076492.0690421	
Epoch 2 Validation accuracy:	0.92347960670066	
L1 norm of params:	1076710.7432028	
Epoch 3 Validation accuracy:	0.92863862588007	
L1 norm of params:	1076891.7516772	
Epoch 4 Validation accuracy:	0.93147608642874	
L1 norm of params:	1077065.9461323	
Epoch 5 Validation accuracy:	0.93639991502792	
L1 norm of params:	1077217.5402662	
Epoch 6 Validation accuracy:	0.93702203204661	
L1 norm of params:	1077350.5291078	
Epoch 7 Validation accuracy:	0.93930565671279	
L1 norm of params:	1077480.2576521	
Epoch 8 Validation accuracy:	0.9399353605244	
L1 norm of params:	1077597.181125	
Epoch 9 Validation accuracy:	0.93992018693858	
L1 norm of params:	1077720.0999557	
Epoch 10 Validation accuracy:	0.93616472444768	
L1 norm of params:	1077830.4797884	
Epoch 11 Validation accuracy:	0.94084577567371	
L1 norm of params:	1077932.527026	
Epoch 12 Validation accuracy:	0.94090647001699	
L1 norm of params:	1078033.5974862	
Epoch 13 Validation accuracy:	0.94211277008983	
L1 norm of params:	1078131.1210178	
Epoch 14 Validation accuracy:	0.94149065307113	
L1 norm of params:	1078229.7037081	
Epoch 15 Validation accuracy:	0.9418168851663	
L1 norm of params:	1078318.8719493	
Epoch 16 Validation accuracy:	0.94168790968682	
L1 norm of params:	1078418.6551382	
Epoch 17 Validation accuracy:	0.94166514930808	
L1 norm of params:	1078513.0745378	
Epoch 18 Validation accuracy:	0.94080784170915	
L1 norm of params:	1078604.3803318	
Epoch 19 Validation accuracy:	0.94262108521486	
L1 norm of params:	1078700.8940606	
Epoch 20 Validation accuracy:	0.94244658897791	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.94244658897791	
