[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x200
  2 : DoubleTensor - size: 2x200
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.012798919640689	
L1 norm of params:	1597153.9216884	
Epoch 1 Validation accuracy:	0.57790118960913	
L1 norm of params:	2797958.1182532	
Epoch 2 Validation accuracy:	0.58020757465404	
L1 norm of params:	3162887.8463165	
Epoch 3 Validation accuracy:	0.60190580237922	
L1 norm of params:	3467856.6124642	
Epoch 4 Validation accuracy:	0.60961398397669	
L1 norm of params:	3752897.723827	
Epoch 5 Validation accuracy:	0.61399915027919	
L1 norm of params:	4015351.0602383	
Epoch 6 Validation accuracy:	0.6137260257344	
L1 norm of params:	4285566.3136515	
Epoch 7 Validation accuracy:	0.62343712066035	
L1 norm of params:	4528663.3078983	
Epoch 8 Validation accuracy:	0.60738346686089	
L1 norm of params:	4768262.8109253	
Epoch 9 Validation accuracy:	0.61172311240592	
L1 norm of params:	5005373.5198174	
Epoch 10 Validation accuracy:	0.60616957999514	
L1 norm of params:	5247993.2206426	
Epoch 11 Validation accuracy:	0.64061361981063	
L1 norm of params:	5458176.0048677	
Epoch 12 Validation accuracy:	0.62795884923525	
L1 norm of params:	5667821.7198401	
Epoch 13 Validation accuracy:	0.6159489560573	
L1 norm of params:	5904256.4113257	
Epoch 14 Validation accuracy:	0.6316839645545	
L1 norm of params:	6141688.0681076	
Epoch 15 Validation accuracy:	0.62125212430202	
L1 norm of params:	6366262.6774089	
Epoch 16 Validation accuracy:	0.63123634377276	
L1 norm of params:	6606712.4382969	
Epoch 17 Validation accuracy:	0.63224538722991	
L1 norm of params:	6841950.4869808	
Epoch 18 Validation accuracy:	0.61521303714494	
L1 norm of params:	7109280.2407192	
Epoch 19 Validation accuracy:	0.63601602330663	
L1 norm of params:	7350095.7732685	
Epoch 20 Validation accuracy:	0.62967346443311	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
0.62967346443311	
