[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.01355759893178	
L1 norm of params:	1436784.0844051	
Epoch 1 Validation accuracy:	0.61305080116533	
L1 norm of params:	1780193.0904716	
Epoch 2 Validation accuracy:	0.61926438455936	
L1 norm of params:	2026581.6503739	
Epoch 3 Validation accuracy:	0.62311088856519	
L1 norm of params:	2241702.0357953	
Epoch 4 Validation accuracy:	0.62610767176499	
L1 norm of params:	2438552.7307683	
Epoch 5 Validation accuracy:	0.62810299830056	
L1 norm of params:	2623253.8070261	
Epoch 6 Validation accuracy:	0.62984796067007	
L1 norm of params:	2799146.3360186	
Epoch 7 Validation accuracy:	0.63167637776159	
L1 norm of params:	2967427.3476269	
Epoch 8 Validation accuracy:	0.63227573440155	
L1 norm of params:	3130232.0202467	
Epoch 9 Validation accuracy:	0.63353514202476	
L1 norm of params:	3288308.9041044	
Epoch 10 Validation accuracy:	0.63437727603787	
L1 norm of params:	3442768.5602716	
Epoch 11 Validation accuracy:	0.63478696285506	
L1 norm of params:	3594258.7366716	
Epoch 12 Validation accuracy:	0.63561392328235	
L1 norm of params:	3743045.8634906	
Epoch 13 Validation accuracy:	0.63597808934207	
L1 norm of params:	3889237.36711	
Epoch 14 Validation accuracy:	0.6361374119932	
L1 norm of params:	4032929.6126272	
Epoch 15 Validation accuracy:	0.63602361009954	
L1 norm of params:	4174489.4804504	
Epoch 16 Validation accuracy:	0.63597808934207	
L1 norm of params:	4313842.7047041	
Epoch 17 Validation accuracy:	0.63629673464433	
L1 norm of params:	4451049.7296849	
Epoch 18 Validation accuracy:	0.63686574411265	
L1 norm of params:	4586669.1325418	
