[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.001	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.018451080359311	
L1 norm of params:	1435785.3365868	
Epoch 1 Validation accuracy:	0.41615835154164	
L1 norm of params:	1435577.3154661	
Epoch 2 Validation accuracy:	0.46275643360039	
L1 norm of params:	1435398.3801472	
Epoch 3 Validation accuracy:	0.49286841466375	
L1 norm of params:	1435242.454646	
Epoch 4 Validation accuracy:	0.5099538722991	
L1 norm of params:	1435095.3076275	
Epoch 5 Validation accuracy:	0.52229758436514	
L1 norm of params:	1434955.8375081	
Epoch 6 Validation accuracy:	0.53376881524642	
L1 norm of params:	1434823.3441787	
Epoch 7 Validation accuracy:	0.5419018572469	
L1 norm of params:	1434695.4116598	
Epoch 8 Validation accuracy:	0.54942036902161	
L1 norm of params:	1434571.9880454	
Epoch 9 Validation accuracy:	0.55545945617868	
L1 norm of params:	1434453.0433619	
Epoch 10 Validation accuracy:	0.56108126972566	
L1 norm of params:	1434337.291942	
Epoch 11 Validation accuracy:	0.56602785870357	
L1 norm of params:	1434225.4394351	
Epoch 12 Validation accuracy:	0.57060269482884	
L1 norm of params:	1434117.1969986	
Epoch 13 Validation accuracy:	0.57534444039815	
L1 norm of params:	1434011.920239	
Epoch 14 Validation accuracy:	0.57851571983491	
L1 norm of params:	1433909.461468	
Epoch 15 Validation accuracy:	0.58153526341345	
L1 norm of params:	1433809.3343612	
Epoch 16 Validation accuracy:	0.58538935421219	
L1 norm of params:	1433711.3251789	
Epoch 17 Validation accuracy:	0.58834820344744	
L1 norm of params:	1433615.3562573	
Epoch 18 Validation accuracy:	0.59084425831512	
L1 norm of params:	1433521.4497897	
Epoch 19 Validation accuracy:	0.59379552075747	
L1 norm of params:	1433429.9574956	
Epoch 20 Validation accuracy:	0.59560876426317	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.001	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.59560876426317	
