[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.011797462976451	
L1 norm of params:	4310283.7417839	
Epoch 1 Validation accuracy:	0.8745144452537	
L1 norm of params:	4335660.7041637	
Epoch 2 Validation accuracy:	0.89299587278466	
L1 norm of params:	4351564.5503007	
Epoch 3 Validation accuracy:	0.90173585821801	
L1 norm of params:	4365317.2259666	
Epoch 4 Validation accuracy:	0.90587066035445	
L1 norm of params:	4377864.5073779	
Epoch 5 Validation accuracy:	0.90806324350571	
L1 norm of params:	4388997.7909461	
Epoch 6 Validation accuracy:	0.90895848506919	
L1 norm of params:	4399345.9763551	
Epoch 7 Validation accuracy:	0.91004339645545	
L1 norm of params:	4409683.7455197	
Epoch 8 Validation accuracy:	0.91027100024278	
L1 norm of params:	4419328.1143616	
Epoch 9 Validation accuracy:	0.91085518329692	
L1 norm of params:	4428212.6722173	
