[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	20	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x25
  2 : DoubleTensor - size: 2x25
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.015211519786356	
L1 norm of params:	639257.32647121	
Epoch 1 Validation accuracy:	0.85904497450838	
L1 norm of params:	642016.70715844	
Epoch 2 Validation accuracy:	0.88967285748968	
L1 norm of params:	643110.12259654	
Epoch 3 Validation accuracy:	0.90499059237679	
L1 norm of params:	644091.86644828	
Epoch 4 Validation accuracy:	0.91275946831755	
L1 norm of params:	644923.76013118	
Epoch 5 Validation accuracy:	0.91426165331391	
L1 norm of params:	645804.55929359	
Epoch 6 Validation accuracy:	0.91960275552319	
L1 norm of params:	646681.11810628	
Epoch 7 Validation accuracy:	0.92208363680505	
L1 norm of params:	647465.32521421	
Epoch 8 Validation accuracy:	0.92609705025492	
L1 norm of params:	648170.26137179	
Epoch 9 Validation accuracy:	0.92505765962612	
L1 norm of params:	648856.982574	
Epoch 10 Validation accuracy:	0.9265750182083	
L1 norm of params:	649519.66680244	
Epoch 11 Validation accuracy:	0.92923039572712	
L1 norm of params:	650155.21199684	
Epoch 12 Validation accuracy:	0.92847930322894	
L1 norm of params:	650752.91503594	
Epoch 13 Validation accuracy:	0.93013322408352	
L1 norm of params:	651332.87451431	
Epoch 14 Validation accuracy:	0.93005735615441	
L1 norm of params:	651877.75859942	
Epoch 15 Validation accuracy:	0.93053532410779	
L1 norm of params:	652419.99228976	
Epoch 16 Validation accuracy:	0.93079327506676	
L1 norm of params:	653000.70541993	
Epoch 17 Validation accuracy:	0.93063395241563	
L1 norm of params:	653585.14540588	
Epoch 18 Validation accuracy:	0.93033806749211	
L1 norm of params:	654167.53321972	
Epoch 19 Validation accuracy:	0.9322120053411	
L1 norm of params:	654683.54565481	
Epoch 20 Validation accuracy:	0.92924556931294	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	10	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	20	
0.92924556931294	
