[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.019869810633649	
L1 norm of params:	1075599.2530249	
Epoch 1 Validation accuracy:	0.87488619810634	
L1 norm of params:	1108779.1511877	
Epoch 2 Validation accuracy:	0.88264748725419	
L1 norm of params:	1123319.639526	
Epoch 3 Validation accuracy:	0.89464979363923	
L1 norm of params:	1135555.5705446	
Epoch 4 Validation accuracy:	0.90105304685603	
L1 norm of params:	1145684.7729759	
Epoch 5 Validation accuracy:	0.89898943918427	
L1 norm of params:	1155623.147732	
Epoch 6 Validation accuracy:	0.891774399126	
L1 norm of params:	1164600.9523274	
Epoch 7 Validation accuracy:	0.90197863559116	
L1 norm of params:	1173278.8416563	
Epoch 8 Validation accuracy:	0.9042319130857	
L1 norm of params:	1182738.0158431	
Epoch 9 Validation accuracy:	0.90799496236951	
L1 norm of params:	1192462.9520787	
Epoch 10 Validation accuracy:	0.90177379218257	
L1 norm of params:	1201261.3394531	
Epoch 11 Validation accuracy:	0.90836671522214	
L1 norm of params:	1206770.1772666	
Epoch 12 Validation accuracy:	0.90133375819374	
L1 norm of params:	1210792.016809	
Epoch 13 Validation accuracy:	0.90830602087885	
L1 norm of params:	1213813.5838237	
Epoch 14 Validation accuracy:	0.91213735129886	
L1 norm of params:	1216922.7489262	
Epoch 15 Validation accuracy:	0.90523336974994	
L1 norm of params:	1219734.0721229	
Epoch 16 Validation accuracy:	0.9089660718621	
L1 norm of params:	1224965.345862	
Epoch 17 Validation accuracy:	0.91036204175771	
L1 norm of params:	1230898.8618215	
Epoch 18 Validation accuracy:	0.91068827385288	
L1 norm of params:	1238709.3760973	
Epoch 19 Validation accuracy:	0.90371601116776	
L1 norm of params:	1245502.9829151	
Epoch 20 Validation accuracy:	0.90914056809905	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.90914056809905	
