[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0.1	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.014983915999029	
L1 norm of params:	4306419.1920457	
Epoch 1 Validation accuracy:	0.49478787327021	
L1 norm of params:	4306191.4118428	
Epoch 2 Validation accuracy:	0.5605501942219	
L1 norm of params:	4306015.0186189	
Epoch 3 Validation accuracy:	0.59920490410294	
L1 norm of params:	4305863.2581086	
Epoch 4 Validation accuracy:	0.62580420004856	
L1 norm of params:	4305724.2713531	
Epoch 5 Validation accuracy:	0.64455116533139	
L1 norm of params:	4305598.6620279	
Epoch 6 Validation accuracy:	0.66027100024278	
L1 norm of params:	4305486.3136969	
Epoch 7 Validation accuracy:	0.67321406894877	
L1 norm of params:	4305382.0216383	
Epoch 8 Validation accuracy:	0.68355486768633	
L1 norm of params:	4305283.088895	
Epoch 9 Validation accuracy:	0.69288662296674	
L1 norm of params:	4305188.7220324	
Epoch 10 Validation accuracy:	0.70016235736829	
L1 norm of params:	4305098.6676316	
Epoch 11 Validation accuracy:	0.70699805778101	
L1 norm of params:	4305014.134769	
Epoch 12 Validation accuracy:	0.71316612041758	
L1 norm of params:	4304933.0899171	
Epoch 13 Validation accuracy:	0.71849963583394	
L1 norm of params:	4304855.1661855	
Epoch 14 Validation accuracy:	0.72400764748725	
L1 norm of params:	4304780.8466961	
Epoch 15 Validation accuracy:	0.72827901189609	
L1 norm of params:	4304709.3952067	
