[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	1	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.023185239135713	
L1 norm of params:	1434985.8476169	
Epoch 1 Validation accuracy:	0.57275734401554	
L1 norm of params:	1446426.6621762	
Epoch 2 Validation accuracy:	0.60557022335518	
L1 norm of params:	1456337.5136879	
Epoch 3 Validation accuracy:	0.64064396698228	
L1 norm of params:	1465757.7717611	
Epoch 4 Validation accuracy:	0.61932507890265	
L1 norm of params:	1474469.7323469	
Epoch 5 Validation accuracy:	0.65328356397184	
L1 norm of params:	1482705.1322961	
Epoch 6 Validation accuracy:	0.64861768633163	
L1 norm of params:	1491345.3722008	
Epoch 7 Validation accuracy:	0.62870235494052	
L1 norm of params:	1499356.4491539	
Epoch 8 Validation accuracy:	0.65502093954843	
L1 norm of params:	1507139.3560212	
Epoch 9 Validation accuracy:	0.64071983491139	
L1 norm of params:	1514722.4517785	
Epoch 10 Validation accuracy:	0.63770787812576	
L1 norm of params:	1522308.1011983	
Epoch 11 Validation accuracy:	0.65285111677592	
L1 norm of params:	1529583.6982019	
Epoch 12 Validation accuracy:	0.66467892692401	
L1 norm of params:	1537069.2588013	
Epoch 13 Validation accuracy:	0.63471109492595	
L1 norm of params:	1544199.4720422	
Epoch 14 Validation accuracy:	0.65960336246662	
L1 norm of params:	1550982.8943601	
Epoch 15 Validation accuracy:	0.65203932993445	
L1 norm of params:	1557899.4219649	
Epoch 16 Validation accuracy:	0.65389050740471	
L1 norm of params:	1564702.3418707	
Epoch 17 Validation accuracy:	0.66438304200049	
L1 norm of params:	1571035.4127484	
Epoch 18 Validation accuracy:	0.68912357368293	
L1 norm of params:	1577654.5723813	
Epoch 19 Validation accuracy:	0.66783503277495	
L1 norm of params:	1583884.3790179	
Epoch 20 Validation accuracy:	0.67231882738529	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	1	Minibatch size:	500	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.67231882738529	
