[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	0	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.019657380432144	
L1 norm of params:	1436795.2807609	
Epoch 1 Validation accuracy:	0.62936999271668	
L1 norm of params:	19508370.185898	
Epoch 2 Validation accuracy:	0.63855001213887	
L1 norm of params:	29220081.036657	
Epoch 3 Validation accuracy:	0.62977209274096	
L1 norm of params:	37919171.597735	
Epoch 4 Validation accuracy:	0.65488437727604	
L1 norm of params:	45678547.489236	
Epoch 5 Validation accuracy:	0.64974811847536	
L1 norm of params:	52769535.1821	
Epoch 6 Validation accuracy:	0.66403404952658	
L1 norm of params:	59488776.837839	
Epoch 7 Validation accuracy:	0.64760864287448	
L1 norm of params:	66055737.587396	
Epoch 8 Validation accuracy:	0.64319312940034	
L1 norm of params:	72499933.80338	
Epoch 9 Validation accuracy:	0.6479652221413	
L1 norm of params:	78694594.009294	
Epoch 10 Validation accuracy:	0.64622025977179	
L1 norm of params:	84792430.443818	
Epoch 11 Validation accuracy:	0.65758527555232	
L1 norm of params:	90809876.148335	
Epoch 12 Validation accuracy:	0.65410293760622	
L1 norm of params:	96662244.779525	
Epoch 13 Validation accuracy:	0.64662235979607	
L1 norm of params:	102248473.86512	
Epoch 14 Validation accuracy:	0.64178198591891	
L1 norm of params:	107683521.52942	
Epoch 15 Validation accuracy:	0.66291879096868	
L1 norm of params:	113054173.12786	
Epoch 16 Validation accuracy:	0.65841223597961	
L1 norm of params:	118439947.9633	
Epoch 17 Validation accuracy:	0.6477603787327	
L1 norm of params:	123722755.82934	
Epoch 18 Validation accuracy:	0.64482428987618	
L1 norm of params:	128963331.01372	
Epoch 19 Validation accuracy:	0.64178198591891	
L1 norm of params:	134067565.34881	
Epoch 20 Validation accuracy:	0.6472748239864	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	0	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.6472748239864	
