[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x100
  2 : DoubleTensor - size: 2x100
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.023890810876426	
L1 norm of params:	1594898.1272779	
Epoch 1 Validation accuracy:	0.53082513959699	
L1 norm of params:	2464947.2651368	
Epoch 2 Validation accuracy:	0.5325018208303	
L1 norm of params:	2773505.9112704	
Epoch 3 Validation accuracy:	0.54876031803836	
L1 norm of params:	3013679.6516154	
Epoch 4 Validation accuracy:	0.53455025491624	
L1 norm of params:	3227659.5195346	
Epoch 5 Validation accuracy:	0.56444221898519	
L1 norm of params:	3422875.0998362	
Epoch 6 Validation accuracy:	0.55499666181112	
L1 norm of params:	3609725.7329158	
Epoch 7 Validation accuracy:	0.55803896576839	
L1 norm of params:	3783008.3390565	
Epoch 8 Validation accuracy:	0.56811422675407	
L1 norm of params:	3948059.2504925	
Epoch 9 Validation accuracy:	0.58189184268026	
L1 norm of params:	4105894.5640367	
Epoch 10 Validation accuracy:	0.56686240592377	
L1 norm of params:	4255566.2105516	
Epoch 11 Validation accuracy:	0.57935026705511	
L1 norm of params:	4391351.3237064	
Epoch 12 Validation accuracy:	0.58164906530711	
L1 norm of params:	4513538.8941268	
Epoch 13 Validation accuracy:	0.57007920611799	
L1 norm of params:	4616899.6112595	
Epoch 14 Validation accuracy:	0.58063243505705	
L1 norm of params:	4742599.3856642	
Epoch 15 Validation accuracy:	0.57628520271911	
L1 norm of params:	4866989.994353	
Epoch 16 Validation accuracy:	0.58869719592134	
L1 norm of params:	4979954.3762918	
Epoch 17 Validation accuracy:	0.59021455450352	
L1 norm of params:	5106247.6526652	
Epoch 18 Validation accuracy:	0.56749969652828	
L1 norm of params:	5246346.8353395	
Epoch 19 Validation accuracy:	0.58086762563729	
L1 norm of params:	5365476.399253	
Epoch 20 Validation accuracy:	0.59509286234523	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
0.59509286234523	
