[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.018762138868657	
L1 norm of params:	1075596.6641626	
Epoch 1 Validation accuracy:	0.85835457635348	
L1 norm of params:	1111757.3105475	
Epoch 2 Validation accuracy:	0.88384620053411	
L1 norm of params:	1127293.1517058	
Epoch 3 Validation accuracy:	0.8846731609614	
L1 norm of params:	1139776.9305138	
Epoch 4 Validation accuracy:	0.89055292546735	
L1 norm of params:	1150381.0475206	
Epoch 5 Validation accuracy:	0.90084820344744	
L1 norm of params:	1158563.2622432	
Epoch 6 Validation accuracy:	0.89637199563001	
L1 norm of params:	1165458.4663875	
Epoch 7 Validation accuracy:	0.89441460305899	
L1 norm of params:	1171990.2146036	
Epoch 8 Validation accuracy:	0.90077992231124	
L1 norm of params:	1178328.7334186	
Epoch 9 Validation accuracy:	0.88593256858461	
L1 norm of params:	1181541.8338306	
Epoch 10 Validation accuracy:	0.90200898276281	
L1 norm of params:	1186317.7089822	
Epoch 11 Validation accuracy:	0.90457331876669	
L1 norm of params:	1190384.559943	
Epoch 12 Validation accuracy:	0.90417121874241	
L1 norm of params:	1196526.4591403	
Epoch 13 Validation accuracy:	0.90555960184511	
L1 norm of params:	1202467.4158891	
Epoch 14 Validation accuracy:	0.90640932265113	
L1 norm of params:	1206880.4416185	
Epoch 15 Validation accuracy:	0.90647001699442	
L1 norm of params:	1211586.0627811	
Epoch 16 Validation accuracy:	0.91117382859917	
L1 norm of params:	1216139.8512486	
Epoch 17 Validation accuracy:	0.91011167759165	
L1 norm of params:	1221321.53498	
Epoch 18 Validation accuracy:	0.90925436999272	
L1 norm of params:	1225512.8124961	
Epoch 19 Validation accuracy:	0.90812393784899	
L1 norm of params:	1230556.0105052	
Epoch 20 Validation accuracy:	0.90739560572955	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.90739560572955	
