[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	40	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x300
  2 : DoubleTensor - size: 2x300
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.026978635591163	
L1 norm of params:	1278736.8415141	
Epoch 1 Validation accuracy:	0.63410415149308	
L1 norm of params:	2695037.6143775	
Epoch 2 Validation accuracy:	0.61747390143239	
L1 norm of params:	3250877.511589	
Epoch 3 Validation accuracy:	0.62404406409323	
L1 norm of params:	3619926.8562487	
Epoch 4 Validation accuracy:	0.63486283078417	
L1 norm of params:	3941751.8488081	
Epoch 5 Validation accuracy:	0.65059783928138	
L1 norm of params:	4207286.8613076	
Epoch 6 Validation accuracy:	0.62641873027434	
L1 norm of params:	4446088.3609628	
Epoch 7 Validation accuracy:	0.63796582908473	
L1 norm of params:	4683791.7262235	
Epoch 8 Validation accuracy:	0.66093105122603	
L1 norm of params:	4965360.8365543	
Epoch 9 Validation accuracy:	0.65053714493809	
L1 norm of params:	5220736.8764049	
Epoch 10 Validation accuracy:	0.64625060694343	
L1 norm of params:	5449113.2780399	
Epoch 11 Validation accuracy:	0.65584789997572	
L1 norm of params:	5645480.3653998	
Epoch 12 Validation accuracy:	0.66839645545035	
L1 norm of params:	5860877.494098	
Epoch 13 Validation accuracy:	0.6716284292304	
L1 norm of params:	6077098.6513615	
Epoch 14 Validation accuracy:	0.66442856275795	
L1 norm of params:	6312677.3474888	
Epoch 15 Validation accuracy:	0.67332787084244	
L1 norm of params:	6542174.7726371	
Epoch 16 Validation accuracy:	0.66854060451566	
L1 norm of params:	6753989.2598034	
Epoch 17 Validation accuracy:	0.67572529740228	
L1 norm of params:	6960417.5083463	
Epoch 18 Validation accuracy:	0.67558114833698	
L1 norm of params:	7161265.3705338	
Epoch 19 Validation accuracy:	0.6662038722991	
L1 norm of params:	7356355.1149529	
Epoch 20 Validation accuracy:	0.67964008254431	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	40	
0.67964008254431	
