[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0.001	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.020082240835154	
L1 norm of params:	1435326.5189528	
Epoch 1 Validation accuracy:	0.64857975236708	
L1 norm of params:	2851767.9775349	
Epoch 2 Validation accuracy:	0.65272972808934	
L1 norm of params:	3798240.4406809	
Epoch 3 Validation accuracy:	0.65258557902403	
L1 norm of params:	4643763.3417055	
Epoch 4 Validation accuracy:	0.65674314153921	
L1 norm of params:	5437304.389347	
Epoch 5 Validation accuracy:	0.65492231124059	
L1 norm of params:	6190975.3854645	
Epoch 6 Validation accuracy:	0.65470988103909	
L1 norm of params:	6912218.5471362	
Epoch 7 Validation accuracy:	0.65584031318281	
L1 norm of params:	7609449.7213038	
Epoch 8 Validation accuracy:	0.65623482641418	
L1 norm of params:	8291294.005029	
Epoch 9 Validation accuracy:	0.65325321680019	
L1 norm of params:	8954744.6174056	
Epoch 10 Validation accuracy:	0.6559010075261	
L1 norm of params:	9606004.4212111	
Epoch 11 Validation accuracy:	0.65270696771061	
L1 norm of params:	10245198.661774	
Epoch 12 Validation accuracy:	0.65479333576111	
L1 norm of params:	10877389.424867	
Epoch 13 Validation accuracy:	0.65312424132071	
L1 norm of params:	11499202.047863	
Epoch 14 Validation accuracy:	0.65598446224812	
L1 norm of params:	12111905.698832	
Epoch 15 Validation accuracy:	0.65637138868657	
L1 norm of params:	12717090.363543	
Epoch 16 Validation accuracy:	0.6542319130857	
L1 norm of params:	13314879.09453	
Epoch 17 Validation accuracy:	0.65841982277252	
L1 norm of params:	13906484.802789	
Epoch 18 Validation accuracy:	0.65539269240107	
L1 norm of params:	14494117.714833	
Epoch 19 Validation accuracy:	0.65547614712309	
L1 norm of params:	15075465.013255	
Epoch 20 Validation accuracy:	0.65892055110464	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0.001	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.65892055110464	
