[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	40	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x25
  2 : DoubleTensor - size: 2x25
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.031538298130614	
L1 norm of params:	1277227.6648005	
Epoch 1 Validation accuracy:	0.76736616897305	
L1 norm of params:	1277664.2924278	
Epoch 2 Validation accuracy:	0.79806233309056	
L1 norm of params:	1277779.9438271	
Epoch 3 Validation accuracy:	0.81679412478757	
L1 norm of params:	1277848.3661341	
Epoch 4 Validation accuracy:	0.83088279922311	
L1 norm of params:	1277897.8926571	
Epoch 5 Validation accuracy:	0.84121601116776	
L1 norm of params:	1277937.9797017	
Epoch 6 Validation accuracy:	0.84956148336975	
L1 norm of params:	1277972.4284125	
Epoch 7 Validation accuracy:	0.85545642146152	
L1 norm of params:	1278003.8921994	
Epoch 8 Validation accuracy:	0.8624059237679	
L1 norm of params:	1278032.2192238	
Epoch 9 Validation accuracy:	0.86798980335033	
L1 norm of params:	1278058.893491	
Epoch 10 Validation accuracy:	0.87265568099053	
L1 norm of params:	1278082.9833208	
Epoch 11 Validation accuracy:	0.87699532653557	
L1 norm of params:	1278105.2073934	
Epoch 12 Validation accuracy:	0.88024247390143	
L1 norm of params:	1278126.6137299	
Epoch 13 Validation accuracy:	0.88338340616655	
L1 norm of params:	1278146.8491809	
Epoch 14 Validation accuracy:	0.88612223840738	
L1 norm of params:	1278166.0049035	
Epoch 15 Validation accuracy:	0.88873209516873	
L1 norm of params:	1278184.3825431	
Epoch 16 Validation accuracy:	0.89089433114834	
L1 norm of params:	1278201.8011333	
Epoch 17 Validation accuracy:	0.89323865015781	
L1 norm of params:	1278218.8432391	
Epoch 18 Validation accuracy:	0.89478635591163	
L1 norm of params:	1278234.9271614	
Epoch 19 Validation accuracy:	0.89675892206846	
L1 norm of params:	1278250.5714787	
Epoch 20 Validation accuracy:	0.8983824957514	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	25	Embedding size:	40	
0.8983824957514	
