[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.024414299587278	
L1 norm of params:	1436480.149785	
Epoch 1 Validation accuracy:	0.40940610585093	
L1 norm of params:	1436242.4347994	
Epoch 2 Validation accuracy:	0.45900097110949	
L1 norm of params:	1436042.8862933	
Epoch 3 Validation accuracy:	0.48963644088371	
L1 norm of params:	1435868.5435943	
Epoch 4 Validation accuracy:	0.508770332605	
L1 norm of params:	1435709.057068	
Epoch 5 Validation accuracy:	0.52058296916727	
L1 norm of params:	1435561.8985211	
Epoch 6 Validation accuracy:	0.53245630007283	
L1 norm of params:	1435424.604088	
Epoch 7 Validation accuracy:	0.54080935906773	
L1 norm of params:	1435292.1994529	
Epoch 8 Validation accuracy:	0.54797887836854	
L1 norm of params:	1435165.5030642	
Epoch 9 Validation accuracy:	0.55415452779801	
L1 norm of params:	1435043.9223022	
Epoch 10 Validation accuracy:	0.55970806020879	
L1 norm of params:	1434926.8137054	
Epoch 11 Validation accuracy:	0.56463188880796	
L1 norm of params:	1434813.2278511	
Epoch 12 Validation accuracy:	0.56879703811605	
L1 norm of params:	1434702.4715149	
Epoch 13 Validation accuracy:	0.57258284777859	
L1 norm of params:	1434594.7690772	
Epoch 14 Validation accuracy:	0.5758603423161	
L1 norm of params:	1434489.7024986	
Epoch 15 Validation accuracy:	0.57924405195436	
L1 norm of params:	1434387.62577	
Epoch 16 Validation accuracy:	0.58286295217286	
L1 norm of params:	1434287.9993533	
Epoch 17 Validation accuracy:	0.5856776523428	
L1 norm of params:	1434190.7669004	
Epoch 18 Validation accuracy:	0.58820405438213	
L1 norm of params:	1434095.8774313	
Epoch 19 Validation accuracy:	0.59095806020879	
L1 norm of params:	1434002.9830456	
Epoch 20 Validation accuracy:	0.59356791697014	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.59356791697014	
