[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	1	Minibatch size:	250	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.019384255887351	
L1 norm of params:	1436330.6352368	
Epoch 1 Validation accuracy:	0.61385500121389	
L1 norm of params:	1780345.9197637	
Epoch 2 Validation accuracy:	0.61970441854819	
L1 norm of params:	2026530.4085454	
Epoch 3 Validation accuracy:	0.62371024520515	
L1 norm of params:	2241584.6259337	
Epoch 4 Validation accuracy:	0.62630492838067	
L1 norm of params:	2438764.826968	
Epoch 5 Validation accuracy:	0.62935481913086	
L1 norm of params:	2623629.9867749	
Epoch 6 Validation accuracy:	0.63062940033989	
L1 norm of params:	2799604.2349016	
Epoch 7 Validation accuracy:	0.6315398154892	
L1 norm of params:	2968576.1565992	
Epoch 8 Validation accuracy:	0.63191156834183	
L1 norm of params:	3131781.8111835	
Epoch 9 Validation accuracy:	0.63298130614227	
L1 norm of params:	3290386.2498477	
Epoch 10 Validation accuracy:	0.63427106093712	
L1 norm of params:	3445060.8657659	
Epoch 11 Validation accuracy:	0.63478696285506	
L1 norm of params:	3596398.1211021	
Epoch 12 Validation accuracy:	0.63556840252488	
L1 norm of params:	3744785.0121038	
Epoch 13 Validation accuracy:	0.63570496479728	
L1 norm of params:	3890826.6906184	
Epoch 14 Validation accuracy:	0.63587187424132	
L1 norm of params:	4034672.5653375	
Epoch 15 Validation accuracy:	0.63644088370964	
L1 norm of params:	4176383.2334375	
Epoch 16 Validation accuracy:	0.63616017237193	
L1 norm of params:	4316007.28813	
Epoch 17 Validation accuracy:	0.63666090070405	
L1 norm of params:	4453516.3264829	
Epoch 18 Validation accuracy:	0.63695678562758	
L1 norm of params:	4589415.7500285	
Epoch 19 Validation accuracy:	0.63797341587764	
L1 norm of params:	4723576.8677981	
Epoch 20 Validation accuracy:	0.63722991017237	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	1	Minibatch size:	250	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.63722991017237	
