[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.010295277980092	
L1 norm of params:	1075599.5512658	
Epoch 1 Validation accuracy:	0.9143906287934	
L1 norm of params:	1079474.4717004	
Epoch 2 Validation accuracy:	0.9191247875698	
L1 norm of params:	1082448.9452517	
Epoch 3 Validation accuracy:	0.92612739742656	
L1 norm of params:	1085064.6041736	
Epoch 4 Validation accuracy:	0.92674951444525	
L1 norm of params:	1087303.6037115	
Epoch 5 Validation accuracy:	0.92925315610585	
L1 norm of params:	1089944.353452	
Epoch 6 Validation accuracy:	0.93090707696043	
L1 norm of params:	1092628.7398502	
Epoch 7 Validation accuracy:	0.93278860160233	
L1 norm of params:	1095217.9825124	
Epoch 8 Validation accuracy:	0.93257617140083	
L1 norm of params:	1097744.7372182	
Epoch 9 Validation accuracy:	0.93357004127215	
L1 norm of params:	1100157.2856296	
Epoch 10 Validation accuracy:	0.93521637533382	
L1 norm of params:	1102898.477852	
Epoch 11 Validation accuracy:	0.93467012624423	
L1 norm of params:	1105658.3157462	
Epoch 12 Validation accuracy:	0.93416939791211	
L1 norm of params:	1108387.0932144	
Epoch 13 Validation accuracy:	0.93397214129643	
L1 norm of params:	1111103.2768059	
Epoch 14 Validation accuracy:	0.93507981306142	
L1 norm of params:	1113698.057678	
Epoch 15 Validation accuracy:	0.93682477543093	
L1 norm of params:	1116059.2528928	
Epoch 16 Validation accuracy:	0.93567916970138	
L1 norm of params:	1118494.2700905	
Epoch 17 Validation accuracy:	0.93655923767905	
L1 norm of params:	1121253.5571478	
Epoch 18 Validation accuracy:	0.93146091284292	
L1 norm of params:	1123758.7763987	
Epoch 19 Validation accuracy:	0.93389627336732	
L1 norm of params:	1126261.9275449	
Epoch 20 Validation accuracy:	0.93387351298859	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.93387351298859	
