[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0078219834911386	
L1 norm of params:	1075601.3186869	
Epoch 1 Validation accuracy:	0.20292394998786	
L1 norm of params:	1648546.2493903	
Epoch 2 Validation accuracy:	0.18790968681719	
L1 norm of params:	1886798.1243504	
Epoch 3 Validation accuracy:	0.20116381403253	
L1 norm of params:	2087985.8035762	
Epoch 4 Validation accuracy:	0.20868232580723	
L1 norm of params:	2282825.8277945	
Epoch 5 Validation accuracy:	0.18753793396455	
L1 norm of params:	2417776.1551511	
Epoch 6 Validation accuracy:	0.15518026219956	
L1 norm of params:	2513938.0215402	
Epoch 7 Validation accuracy:	0.13619810633649	
L1 norm of params:	2591558.792717	
Epoch 8 Validation accuracy:	0.16860888565186	
L1 norm of params:	2665130.6955805	
Epoch 9 Validation accuracy:	0.15005159019179	
L1 norm of params:	2752686.5496242	
Epoch 10 Validation accuracy:	0.18481427530954	
L1 norm of params:	2813231.8424748	
Epoch 11 Validation accuracy:	0.19553441369264	
L1 norm of params:	2919782.908238	
Epoch 12 Validation accuracy:	0.23079782714251	
L1 norm of params:	3026732.4653443	
Epoch 13 Validation accuracy:	0.14985433357611	
L1 norm of params:	3093306.978559	
Epoch 14 Validation accuracy:	0.25905863073562	
L1 norm of params:	3179341.531636	
Epoch 15 Validation accuracy:	0.14119780286477	
L1 norm of params:	3246035.527816	
Epoch 16 Validation accuracy:	0.20238528769119	
L1 norm of params:	3295886.5157986	
Epoch 17 Validation accuracy:	0.16485342316096	
L1 norm of params:	3368490.6936939	
Epoch 18 Validation accuracy:	0.16886683661083	
L1 norm of params:	3375893.4268926	
Epoch 19 Validation accuracy:	0.19427500606943	
L1 norm of params:	3399026.6985615	
Epoch 20 Validation accuracy:	0.17766751638747	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	100	Lambda:	0	Minibatch size:	2048	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.17766751638747	
