[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	1	Minibatch size:	2000	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.024042546734644	
L1 norm of params:	1436046.4871024	
Epoch 1 Validation accuracy:	0.59543426802622	
L1 norm of params:	18350825.801482	
Epoch 2 Validation accuracy:	0.60104849478029	
L1 norm of params:	26488999.190298	
Epoch 3 Validation accuracy:	0.62540210002428	
L1 norm of params:	33279845.384973	
Epoch 4 Validation accuracy:	0.62927136440884	
L1 norm of params:	39000800.598814	
Epoch 5 Validation accuracy:	0.63506767419277	
L1 norm of params:	44310362.29957	
Epoch 6 Validation accuracy:	0.61862709395484	
L1 norm of params:	49826781.844003	
Epoch 7 Validation accuracy:	0.63938455935907	
L1 norm of params:	55122910.355758	
Epoch 8 Validation accuracy:	0.6251365622724	
L1 norm of params:	60065715.474683	
Epoch 9 Validation accuracy:	0.63795824229182	
L1 norm of params:	65006975.781789	
Epoch 10 Validation accuracy:	0.63372481184754	
L1 norm of params:	69751182.148578	
Epoch 11 Validation accuracy:	0.62585730759893	
L1 norm of params:	74492821.017769	
Epoch 12 Validation accuracy:	0.63424071376548	
L1 norm of params:	79260043.287733	
Epoch 13 Validation accuracy:	0.64084881039087	
L1 norm of params:	83928634.790683	
Epoch 14 Validation accuracy:	0.63169913814033	
L1 norm of params:	88145891.567771	
Epoch 15 Validation accuracy:	0.6439973294489	
L1 norm of params:	92706235.569812	
Epoch 16 Validation accuracy:	0.64281378975479	
L1 norm of params:	97117219.524316	
Epoch 17 Validation accuracy:	0.63649399126001	
L1 norm of params:	101626425.80233	
Epoch 18 Validation accuracy:	0.64053016508861	
L1 norm of params:	106066575.75062	
Epoch 19 Validation accuracy:	0.63164603058995	
L1 norm of params:	110495899.66643	
Epoch 20 Validation accuracy:	0.6403101480942	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	50	Lambda:	1	Minibatch size:	2000	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.6403101480942	
