[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x50
  2 : DoubleTensor - size: 2x50
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.01625849720806	
L1 norm of params:	1597131.2286995	
Epoch 1 Validation accuracy:	0.48673069919883	
L1 norm of params:	2183706.319913	
Epoch 2 Validation accuracy:	0.49006888807963	
L1 norm of params:	2421623.9900128	
Epoch 3 Validation accuracy:	0.48825564457393	
L1 norm of params:	2604416.2060022	
Epoch 4 Validation accuracy:	0.49664663753338	
L1 norm of params:	2779431.002665	
Epoch 5 Validation accuracy:	0.48727694828842	
L1 norm of params:	2914404.7182534	
Epoch 6 Validation accuracy:	0.49843712066035	
L1 norm of params:	3042496.1274155	
Epoch 7 Validation accuracy:	0.51782137654771	
L1 norm of params:	3189279.8703186	
Epoch 8 Validation accuracy:	0.49972687545521	
L1 norm of params:	3353496.1388894	
Epoch 9 Validation accuracy:	0.51775309541151	
L1 norm of params:	3475615.7888043	
Epoch 10 Validation accuracy:	0.52935330177227	
L1 norm of params:	3590405.8738823	
Epoch 11 Validation accuracy:	0.52222171643603	
L1 norm of params:	3688432.0040687	
Epoch 12 Validation accuracy:	0.54263777615926	
L1 norm of params:	3822459.4071812	
Epoch 13 Validation accuracy:	0.53512685117747	
L1 norm of params:	3975373.8924939	
Epoch 14 Validation accuracy:	0.52045399368779	
L1 norm of params:	4115953.9781679	
Epoch 15 Validation accuracy:	0.54170460063122	
L1 norm of params:	4235790.5140083	
Epoch 16 Validation accuracy:	0.52505917698471	
L1 norm of params:	4360095.531256	
Epoch 17 Validation accuracy:	0.54253914785142	
L1 norm of params:	4497765.8151635	
Epoch 18 Validation accuracy:	0.54662084243748	
L1 norm of params:	4620074.7701298	
Epoch 19 Validation accuracy:	0.54585457635348	
L1 norm of params:	4750630.7832106	
Epoch 20 Validation accuracy:	0.55146121631464	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
0.55146121631464	
