[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	40	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model	
forward test	
{
  1 : DoubleTensor - size: 2x100
  2 : DoubleTensor - size: 2x100
}
Set up model	
Got params and grads	
Starting Validation accuracy	0.021971352269968	
L1 norm of params:	1277128.9464063	
Epoch 1 Validation accuracy:	0.51443766690944	
L1 norm of params:	1984067.9485628	
Epoch 2 Validation accuracy:	0.51189609128429	
L1 norm of params:	2238218.9143004	
Epoch 3 Validation accuracy:	0.52216102209274	
L1 norm of params:	2468019.3419193	
Epoch 4 Validation accuracy:	0.51703235008497	
L1 norm of params:	2664143.1338798	
Epoch 5 Validation accuracy:	0.55014870114105	
L1 norm of params:	2874584.889528	
Epoch 6 Validation accuracy:	0.5436392328235	
L1 norm of params:	3091985.6828478	
Epoch 7 Validation accuracy:	0.5457938820102	
L1 norm of params:	3273912.6270329	
Epoch 8 Validation accuracy:	0.53667455693129	
L1 norm of params:	3479035.7023495	
Epoch 9 Validation accuracy:	0.55448075989318	
L1 norm of params:	3671114.6225147	
Epoch 10 Validation accuracy:	0.54932932750668	
L1 norm of params:	3847027.984681	
Epoch 11 Validation accuracy:	0.55557325807235	
L1 norm of params:	3995616.0352666	
Epoch 12 Validation accuracy:	0.55274338431658	
L1 norm of params:	4117331.9166566	
Epoch 13 Validation accuracy:	0.56000394513231	
L1 norm of params:	4250223.2013928	
Epoch 14 Validation accuracy:	0.55902524884681	
L1 norm of params:	4384197.419937	
Epoch 15 Validation accuracy:	0.573569130857	
L1 norm of params:	4537962.9919298	
Epoch 16 Validation accuracy:	0.56404770575382	
L1 norm of params:	4694003.2914412	
Epoch 17 Validation accuracy:	0.57001092498179	
L1 norm of params:	4844672.8209962	
Epoch 18 Validation accuracy:	0.55640780529255	
L1 norm of params:	4995084.7663988	
Epoch 19 Validation accuracy:	0.56449532653557	
L1 norm of params:	5128604.7873566	
Epoch 20 Validation accuracy:	0.56863012867201	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnfig1	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	40	
0.56863012867201	
