[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0.01	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.015795702840495	
L1 norm of params:	1436226.1662405	
Epoch 1 Validation accuracy:	0.64589402767662	
L1 norm of params:	2849212.3888419	
Epoch 2 Validation accuracy:	0.65531682447196	
L1 norm of params:	3792719.9983401	
Epoch 3 Validation accuracy:	0.65244142995873	
L1 norm of params:	4641489.7789722	
Epoch 4 Validation accuracy:	0.65533199805778	
L1 norm of params:	5436730.9636165	
Epoch 5 Validation accuracy:	0.65505887351299	
L1 norm of params:	6184311.3202583	
Epoch 6 Validation accuracy:	0.65794185481913	
L1 norm of params:	6906190.0168195	
Epoch 7 Validation accuracy:	0.65744871327992	
L1 norm of params:	7605742.2965963	
Epoch 8 Validation accuracy:	0.65572651128915	
L1 norm of params:	8291545.511293	
Epoch 9 Validation accuracy:	0.65653829813061	
L1 norm of params:	8960806.1423724	
Epoch 10 Validation accuracy:	0.6581315246419	
L1 norm of params:	9609652.5464994	
Epoch 11 Validation accuracy:	0.65783563971838	
L1 norm of params:	10253232.286404	
Epoch 12 Validation accuracy:	0.65822256615683	
L1 norm of params:	10884921.117624	
Epoch 13 Validation accuracy:	0.657016266084	
L1 norm of params:	11511766.934741	
Epoch 14 Validation accuracy:	0.65587066035445	
L1 norm of params:	12128936.109028	
Epoch 15 Validation accuracy:	0.65592376790483	
L1 norm of params:	12738132.46478	
Epoch 16 Validation accuracy:	0.65735767176499	
L1 norm of params:	13339830.28142	
Epoch 17 Validation accuracy:	0.65192552804079	
L1 norm of params:	13935373.228287	
Epoch 18 Validation accuracy:	0.65488437727604	
L1 norm of params:	14521570.825709	
Epoch 19 Validation accuracy:	0.6551347414421	
L1 norm of params:	15100528.272907	
Epoch 20 Validation accuracy:	0.65810876426317	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	1	Lambda:	0.01	Minibatch size:	500	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.65810876426317	
