[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	10	
Set up model	
Got params and grads	
Starting Validation accuracy	0.041211459092013	
L1 norm of params:	1075594.775262	
Epoch 1 Validation accuracy:	0.92569495023064	
L1 norm of params:	1078516.423085	
Epoch 2 Validation accuracy:	0.93149884680748	
L1 norm of params:	1080065.8734366	
Epoch 3 Validation accuracy:	0.93510257344016	
L1 norm of params:	1081574.5753562	
Epoch 4 Validation accuracy:	0.93793244719592	
L1 norm of params:	1083057.6006937	
Epoch 5 Validation accuracy:	0.93600540179655	
L1 norm of params:	1084460.1709332	
Epoch 6 Validation accuracy:	0.9370827263899	
L1 norm of params:	1085720.3748358	
Epoch 7 Validation accuracy:	0.93776553775188	
L1 norm of params:	1086918.8496345	
Epoch 8 Validation accuracy:	0.94002640203933	
L1 norm of params:	1088139.4127081	
Epoch 9 Validation accuracy:	0.93887320951687	
L1 norm of params:	1089377.4203354	
Epoch 10 Validation accuracy:	0.94136926438456	
L1 norm of params:	1090586.754309	
Epoch 11 Validation accuracy:	0.94189275309541	
L1 norm of params:	1091838.7777974	
Epoch 12 Validation accuracy:	0.94215829084729	
L1 norm of params:	1093066.4534539	
Epoch 13 Validation accuracy:	0.94361495508619	
L1 norm of params:	1094292.4261361	
Epoch 14 Validation accuracy:	0.94161204175771	
L1 norm of params:	1095457.961058	
Epoch 15 Validation accuracy:	0.94199896819616	
L1 norm of params:	1096659.112487	
Epoch 16 Validation accuracy:	0.94229485311969	
L1 norm of params:	1097838.4011184	
Epoch 17 Validation accuracy:	0.9421658776402	
L1 norm of params:	1098938.4894776	
Epoch 18 Validation accuracy:	0.9430004248604	
L1 norm of params:	1099992.5763268	
Epoch 19 Validation accuracy:	0.94274247390143	
L1 norm of params:	1101131.0915088	
Epoch 20 Validation accuracy:	0.94296249089585	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.01	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	10	Embedding size:	50	
0.94296249089585	
