[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making lr model	
Set up model	
Got params and grads	
Starting Validation accuracy	0.020567795581452	
L1 norm of params:	1437146.1872516	
Epoch 1 Validation accuracy:	0.41100691915513	
L1 norm of params:	1436922.5227801	
Epoch 2 Validation accuracy:	0.46114803350328	
L1 norm of params:	1436728.6301738	
Epoch 3 Validation accuracy:	0.48917364651614	
L1 norm of params:	1436555.1371444	
Epoch 4 Validation accuracy:	0.50669155134741	
L1 norm of params:	1436395.5341035	
Epoch 5 Validation accuracy:	0.51996085214858	
L1 norm of params:	1436246.5582689	
Epoch 6 Validation accuracy:	0.53235767176499	
L1 norm of params:	1436105.9098953	
Epoch 7 Validation accuracy:	0.54181081573197	
L1 norm of params:	1435972.4826695	
Epoch 8 Validation accuracy:	0.54881342558874	
L1 norm of params:	1435845.4453227	
Epoch 9 Validation accuracy:	0.55483733915999	
L1 norm of params:	1435723.5240514	
Epoch 10 Validation accuracy:	0.56048949987861	
L1 norm of params:	1435607.3916704	
Epoch 11 Validation accuracy:	0.56534504734159	
L1 norm of params:	1435495.0749062	
Epoch 12 Validation accuracy:	0.56971504005827	
L1 norm of params:	1435386.0963318	
Epoch 13 Validation accuracy:	0.57391053653799	
L1 norm of params:	1435280.2582494	
Epoch 14 Validation accuracy:	0.57721079145424	
L1 norm of params:	1435177.9332929	
Epoch 15 Validation accuracy:	0.580806931294	
L1 norm of params:	1435079.5569624	
Epoch 16 Validation accuracy:	0.58406166545278	
L1 norm of params:	1434983.8266445	
Epoch 17 Validation accuracy:	0.58687636562272	
L1 norm of params:	1434890.9658332	
Epoch 18 Validation accuracy:	0.58985797523671	
L1 norm of params:	1434800.3799518	
Epoch 19 Validation accuracy:	0.59261956785628	
L1 norm of params:	1434711.7459998	
Epoch 20 Validation accuracy:	0.5949335396941	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/PTB.hdf5	Classifier:	lr	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	250	Num Epochs:	20	Optimizer:	sgd	Hidden Layers:	10	Embedding size:	50	
0.5949335396941	
